id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30618,2019-01-10 00:00:00,24.2940625,0.0,0.0,0.0,3.6125,-3.1125,
30618,2019-01-11 00:00:00,17.409387755102042,0.0,0.0,0.0,3.1571428571428575,-2.357142857142857,
30618,2019-01-12 00:00:00,-37.36249999999999,0.0,0.0,0.9,-15.25,-17.7,5.0
30618,2019-02-10 00:00:00,-1.8940625,0.0,0.0,0.0,-0.36249999999999993,-5.5875,
30618,2019-02-11 00:00:00,12.31875,0.0,0.0,0.0,2.7375,-1.7625,
30618,2019-02-12 00:00:00,-20.031093749999997,0.0,-20.031093749999997,6.0,-10.6125,-12.5,9.0
30618,2019-03-10 00:00:00,5.9728125,1.0,-14.058281249999991,0.0,0.8625,-6.0625,
30618,2019-03-11 00:00:00,-2.0475000000000003,2.0,-16.105781249999993,2.0,-0.9750000000000001,-3.075,
30618,2019-03-12 00:00:00,-27.485000000000007,3.0,-43.59078125,2.0,-11.95,-14.25,14.0
30618,2019-04-10 00:00:00,29.0371875,4.0,-14.553593749999996,0.0,3.525,-4.7125,
30618,2019-04-11 00:00:00,-24.127232142857142,5.0,-38.68082589285714,0.0,-5.625,-9.914285714285715,2.0
30618,2019-04-12 00:00:00,-59.4630612244898,6.0,-98.14388711734694,0.0,-17.271428571428572,-20.714285714285715,14.0
30618,2019-05-10 00:00:00,38.85843750000001,7.0,-59.28544961734693,0.0,4.525,-4.0625,
30618,2019-05-11 00:00:00,-19.2375,8.0,-78.52294961734692,0.0,-6.75,-9.6,1.0
30618,2019-05-12 00:00:00,-29.622857142857157,9.0,-108.14580676020408,0.2,-10.971428571428572,-13.671428571428573,
30618,2019-06-10 00:00:00,4.6762500000000005,0.0,4.6762500000000005,14.0,3.225,1.775,
30618,2019-06-11 00:00:00,-15.017142857142847,1.0,-10.340892857142848,0.0,-8.342857142857143,-10.142857142857142,1.0
30618,2019-06-12 00:00:00,-30.20953125,2.0,-40.550424107142845,0.0,-10.8375,-13.625,12.0
30618,2019-07-10 00:00:00,3.642857142857143,3.0,-36.9075669642857,0.0,1.7,-0.4428571428571429,
30618,2019-07-11 00:00:00,-13.05959183673469,4.0,-49.96715880102039,0.0,-6.014285714285714,-8.185714285714285,1.0
30618,2019-07-12 00:00:00,-29.35625000000001,5.0,-79.3234088010204,0.3,-15.25,-17.175,12.0
30618,2019-08-10 00:00:00,25.43625,6.0,-53.887158801020405,0.0,5.95,1.675,
30618,2019-08-11 00:00:00,-13.439999999999998,7.0,-67.3271588010204,0.0,-5.6000000000000005,-8.0,1.0
30618,2019-08-12 00:00:00,-23.897656250000008,8.0,-91.2248150510204,0.7,-11.3125,-13.425,13.0
30618,2019-09-10 00:00:00,5.505,9.0,-85.71981505102042,2.0,1.2,-3.3875,
30618,2019-09-11 00:00:00,-7.07625,10.0,-92.79606505102042,0.0,-4.1625,-5.8625,
30618,2019-09-12 00:00:00,-29.607187499999995,11.0,-122.40325255102042,0.9,-11.9625,-14.4375,13.0
30618,2019-09-25 00:00:00,146.7733333333333,12.0,24.370080782312897,0.0,17.066666666666666,8.466666666666667,
30618,2019-09-26 00:00:00,81.44812500000002,13.0,105.81820578231292,0.0,13.4625,7.4125,
30618,2019-09-27 00:00:00,30.121875,0.0,30.121875,8.0,5.95,0.8875,
30618,2019-09-28 00:00:00,36.205000000000005,1.0,66.326875,0.0,5.2,-1.7624999999999997,
30618,2019-09-29 00:00:00,17.785102040816316,0.0,17.785102040816316,4.0,6.014285714285713,3.0571428571428574,
30618,2019-09-30 00:00:00,11.715625,0.0,11.715625,3.0,5.75,3.7125,
30618,2019-10-10 00:00:00,-11.438367346938776,1.0,0.2772576530612252,0.2,-3.2285714285714286,-6.771428571428571,
30618,2019-10-11 00:00:00,-44.36816326530612,2.0,-44.090905612244896,0.0,-7.8428571428571425,-13.5,
30618,2019-10-12 00:00:00,-52.183593750000014,3.0,-96.27449936224492,0.0,-19.0625,-21.8,13.0
30618,2019-10-13 00:00:00,-27.332812500000003,4.0,-123.60731186224491,0.0,-3.675,-11.1125,
30618,2019-10-14 00:00:00,-4.346875,5.0,-127.95418686224492,0.0,-0.6499999999999999,-7.3375,
30618,2019-10-15 00:00:00,22.4021875,6.0,-105.55199936224491,0.0,2.6125,-5.9625,
30618,2019-10-16 00:00:00,-0.6377777777777782,7.0,-106.1897771400227,0.0,-0.11666666666666677,-5.583333333333333,
30618,2019-10-17 00:00:00,20.09,8.0,-86.0997771400227,0.0,2.8,-4.375,
30618,2019-10-18 00:00:00,15.817500000000004,9.0,-70.2822771400227,,2.85,-2.7,
30618,2019-10-19 00:00:00,1.4510937499999998,10.0,-68.8311833900227,0.0,0.4625,-2.675,
30618,2019-10-20 00:00:00,-4.512857142857143,11.0,-73.34404053287984,0.0,-1.6714285714285713,-4.371428571428572,
30618,2019-10-21 00:00:00,-1.82109375,12.0,-75.16513428287985,0.0,-0.4375,-4.6,
30618,2019-10-22 00:00:00,-16.785306122448976,13.0,-91.95044040532882,0.8,-4.257142857142857,-8.2,1.0
30618,2019-10-23 00:00:00,-30.965937500000003,14.0,-122.91637790532884,0.0,-6.2875,-11.2125,
30618,2019-10-24 00:00:00,-29.582857142857144,15.0,-152.49923504818597,0.0,-4.771428571428571,-10.971428571428572,
30618,2019-10-25 00:00:00,1.2310204081632652,16.0,-151.2682146400227,0.0,0.1857142857142857,-6.442857142857143,
30618,2019-10-26 00:00:00,-3.0759183673469384,17.0,-154.34413300736963,0.0,-0.45714285714285713,-7.185714285714285,
30618,2019-10-27 00:00:00,-17.71,18.0,-172.05413300736964,0.0,-3.1625,-8.7625,
30618,2019-10-28 00:00:00,-0.1734374999999999,19.0,-172.22757050736965,0.6,-0.03749999999999998,-4.6625,1.0
30618,2019-10-29 00:00:00,32.6034375,20.0,-139.62413300736966,0.0,5.2375,-0.9875,
30618,2019-10-30 00:00:00,36.46224489795918,21.0,-103.16188810941048,0.0,3.957142857142857,-5.257142857142857,
30618,2019-10-31 00:00:00,9.62609375,22.0,-93.53579435941047,0.0,1.1375,-7.325,
30618,2019-11-10 00:00:00,-30.92938775510205,23.0,-124.46518211451254,0.0,-5.742857142857143,-11.12857142857143,
30618,2019-11-11 00:00:00,-58.61625,24.0,-183.08143211451252,0.0,-13.475,-17.825,
30618,2019-11-12 00:00:00,-29.58703125,25.0,-212.66846336451252,0.3,-11.1125,-13.775,13.0
30618,2019-11-13 00:00:00,-67.1808163265306,26.0,-279.84927969104314,0.0,-16.442857142857143,-20.52857142857143,1.0
30618,2019-11-14 00:00:00,-59.06775510204084,27.0,-338.917034793084,0.4,-14.457142857142857,-18.542857142857144,1.0
30618,2019-11-15 00:00:00,-79.09640625000004,28.0,-418.013441043084,0.0,-19.7125,-23.725,1.0
30618,2019-11-16 00:00:00,-81.63125000000002,29.0,-499.644691043084,0.3,-18.5,-22.9125,1.0
30618,2019-11-17 00:00:00,-103.46875,30.0,-603.1134410430841,0.0,-24.0625,-28.3625,1.0
30618,2019-11-18 00:00:00,-123.28361111111114,31.0,-726.3970521541952,0.0,-22.483333333333334,-27.96666666666667,
30618,2019-11-19 00:00:00,-54.17857142857142,32.0,-780.5756235827666,0.0,-13.214285714285714,-17.314285714285713,1.0
30618,2019-11-20 00:00:00,-37.755,33.0,-818.3306235827666,0.0,-10.4875,-14.0875,1.0
30618,2019-11-21 00:00:00,-40.734375,34.0,-859.0649985827666,2.0,-11.85,-15.2875,2.0
30618,2019-11-22 00:00:00,-89.71061224489803,35.0,-948.7756108276648,0.0,-21.957142857142856,-26.042857142857144,
30618,2019-11-23 00:00:00,-74.0081632653061,36.0,-1022.7837740929708,0.0,-21.585714285714285,-25.014285714285712,2.0
30618,2019-11-24 00:00:00,-80.1504,37.0,-1102.9341740929708,0.0,-19.36,-23.5,1.0
30618,2019-11-25 00:00:00,-52.03156250000003,38.0,-1154.9657365929709,0.5,-15.8875,-19.1625,2.0
30618,2019-11-26 00:00:00,-75.73437499999997,39.0,-1230.7001115929709,0.0,-23.125,-26.4,3.0
30618,2019-11-27 00:00:00,-82.09265624999998,40.0,-1312.7927678429708,0.0,-22.1125,-25.825,3.0
30618,2019-11-28 00:00:00,-67.19375000000001,41.0,-1379.986517842971,0.0,-20.675,-23.925,2.0
30618,2019-11-29 00:00:00,-58.11499999999998,42.0,-1438.101517842971,0.2,-19.7,-22.65,2.0
30618,2019-11-30 00:00:00,-52.42755102040815,43.0,-1490.5290688633788,0.7,-19.214285714285715,-21.942857142857143,2.0
30618,2019-12-10 00:00:00,-37.19444444444444,44.0,-1527.7235133078232,0.0,-5.416666666666667,-12.283333333333333,
30618,2019-12-11 00:00:00,-65.79796874999998,45.0,-1593.521482057823,0.3,-14.6625,-19.15,
30618,2019-12-12 00:00:00,-14.378437500000002,46.0,-1607.899919557823,0.8,-7.824999999999999,-9.6625,14.0
30618,2019-12-13 00:00:00,-33.87015625000001,47.0,-1641.770075807823,0.0,-15.1375,-17.375,14.0
30618,2019-12-14 00:00:00,-42.34285714285716,48.0,-1684.1129329506805,0.0,-15.200000000000001,-17.985714285714288,14.0
30618,2019-12-15 00:00:00,-40.54375,49.0,-1724.6566829506803,0.2,-12.475,-15.725,14.0
30618,2019-12-16 00:00:00,-59.55843750000004,50.0,-1784.2151204506804,0.0,-21.4625,-24.2375,
30618,2019-12-17 00:00:00,-71.00093750000002,51.0,-1855.2160579506804,0.0,-22.3625,-25.5375,14.0
