id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30617,2017-01-02 00:00:00,-54.55749999999998,0.0,0.0,,-13.9,-17.825,
30617,2017-01-03 00:00:00,-15.384999999999998,0.0,0.0,,-4.525,-7.925,
30617,2017-01-04 00:00:00,20.46,0.0,0.0,,3.1,-3.5,
30617,2017-01-05 00:00:00,19.875,0.0,0.0,,5.3,1.5499999999999998,
30617,2017-01-06 00:00:00,90.04333333333335,0.0,0.0,,11.9,4.333333333333333,
30617,2017-01-07 00:00:00,223.67999999999992,0.0,0.0,,23.299999999999997,13.7,
30617,2017-01-08 00:00:00,198.64374999999995,0.0,0.0,,21.474999999999998,12.225,
30617,2017-01-09 00:00:00,77.25,0.0,0.0,,15.0,9.85,
30617,2017-01-10 00:00:00,3.850000000000001,0.0,0.0,,1.1,-2.4,
30617,2017-01-11 00:00:00,-17.303673469387746,0.0,0.0,0.0,-7.385714285714286,-9.728571428571428,1.0
30617,2017-01-12 00:00:00,-34.45234375000001,0.0,0.0,0.9,-13.0625,-15.700000000000001,9.0
30617,2017-01-13 00:00:00,-48.68499999999997,0.0,0.0,,-18.725,-21.325,
30617,2017-01-14 00:00:00,-38.18666666666672,0.0,0.0,,-17.9,-20.033333333333335,
30617,2017-01-15 00:00:00,-29.953750000000014,0.0,0.0,,-19.325,-20.875,
30617,2017-01-16 00:00:00,-40.078125,0.0,0.0,,-21.375,-23.25,
30617,2017-01-17 00:00:00,-38.19374999999993,0.0,0.0,,-21.825000000000003,-23.575,
30617,2017-01-18 00:00:00,-50.8,0.0,0.0,,-25.400000000000002,-27.400000000000002,
30617,2017-01-19 00:00:00,-38.953125,0.0,0.0,,-20.775,-22.65,
30617,2017-01-20 00:00:00,-36.65625,0.0,0.0,,-19.55,-21.425,
30617,2017-01-21 00:00:00,-42.55999999999997,0.0,0.0,,-22.400000000000002,-24.3,
30617,2017-01-22 00:00:00,-44.13500000000004,0.0,0.0,,-19.4,-21.675,
30617,2017-01-23 00:00:00,-48.68499999999995,0.0,0.0,,-18.200000000000003,-20.875,
30617,2017-01-24 00:00:00,-44.20333333333333,0.0,0.0,,-14.9,-17.866666666666667,
30617,2017-01-25 00:00:00,-20.06875,0.0,0.0,,-12.35,-13.975,
30617,2017-01-26 00:00:00,-50.88749999999999,0.0,0.0,,-14.75,-18.2,
30617,2017-01-27 00:00:00,-59.330000000000034,0.0,0.0,,-17.45,-20.85,
30617,2017-01-28 00:00:00,-61.357499999999966,0.0,0.0,,-24.3,-26.825,
30617,2017-01-29 00:00:00,-105.80625,0.0,0.0,,-21.375,-26.325,
30617,2017-01-30 00:00:00,-80.88437499999998,0.0,0.0,,-17.875,-22.4,
30617,2017-01-31 00:00:00,-47.69999999999997,0.0,0.0,,-15.9,-18.9,
30617,2017-02-02 00:00:00,-18.00937499999998,0.0,0.0,,-14.125,-15.399999999999999,
30617,2017-02-03 00:00:00,-4.945000000000001,0.0,0.0,,-4.3,-5.45,
30617,2017-02-04 00:00:00,8.455,0.0,0.0,,0.95,-7.95,
30617,2017-02-05 00:00:00,17.64,0.0,0.0,,4.2,0.0,
30617,2017-02-06 00:00:00,140.29437500000003,0.0,0.0,,13.925,3.85,
30617,2017-02-07 00:00:00,34.79000000000004,0.0,0.0,,19.6,17.825,
