id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30219,2017-01-11 00:00:00,-25.0275,0.0,0.0,0.3,-10.65,-13.0,13.0
30219,2017-01-12 00:00:00,-84.24000000000002,0.0,0.0,1.0,-23.4,-27.0,27.0
30219,2017-02-11 00:00:00,-35.26,0.0,0.0,0.3,-8.6,-12.7,13.0
30219,2017-02-12 00:00:00,-116.61499999999997,0.0,0.0,0.9,-28.1,-32.25,27.0
30219,2017-03-11 00:00:00,-32.20000000000001,0.0,0.0,0.0,-11.5,-14.3,10.0
30219,2017-03-12 00:00:00,-83.52000000000002,0.0,0.0,0.9,-23.2,-26.8,27.0
30219,2017-04-11 00:00:00,17.625,0.0,0.0,2.0,2.35,-5.15,10.0
30219,2017-04-12 00:00:00,-57.17249999999999,0.0,0.0,2.0,-14.85,-18.7,28.0
30219,2017-05-11 00:00:00,-2.62,0.0,0.0,1.0,-0.39999999999999997,-6.95,3.0
30219,2017-05-12 00:00:00,-21.0,0.0,0.0,2.0,-10.5,-12.5,32.0
30219,2017-06-11 00:00:00,-4.745,0.0,-4.745,3.0,-3.6500000000000004,-4.95,9.0
30219,2017-06-12 00:00:00,-21.15750000000001,1.0,-25.90250000000001,2.0,-10.85,-12.8,35.0
30219,2017-07-11 00:00:00,-11.4,2.0,-37.30250000000001,0.9,-3.8,-6.8,10.0
30219,2017-07-12 00:00:00,-27.0,3.0,-64.30250000000001,1.0,-6.75,-10.75,38.0
30219,2017-08-11 00:00:00,-11.4,0.0,-11.4,3.0,-4.0,-6.85,13.0
30219,2017-08-12 00:00:00,-20.9875,1.0,-32.3875,0.6,-5.75,-9.4,38.0
30219,2017-09-11 00:00:00,-12.180000000000009,2.0,-44.56750000000001,0.8,-8.4,-9.850000000000001,14.0
30219,2017-09-12 00:00:00,-139.50749999999988,3.0,-184.07499999999987,0.6,-31.35,-35.8,40.0
30219,2017-10-11 00:00:00,-23.265000000000008,4.0,-207.3399999999999,0.0,-7.050000000000001,-10.350000000000001,14.0
30219,2017-10-12 00:00:00,-190.19000000000017,5.0,-397.5300000000001,0.0,-41.8,-46.35,40.0
30219,2017-10-30 00:00:00,-10.045,6.0,-407.5750000000001,0.9,-4.1,-6.55,1.0
30219,2017-10-31 00:00:00,-24.94,0.0,-24.94,3.0,-5.8,-10.1,11.0
30219,2017-11-11 00:00:00,-14.96,1.0,-39.9,0.7,-6.8,-9.0,12.0
30219,2017-11-12 00:00:00,-189.05250000000012,2.0,-228.95250000000016,0.0,-41.55,-46.1,38.0
30219,2017-11-13 00:00:00,-124.25999999999992,3.0,-353.2125000000001,0.2,-32.7,-36.5,13.0
30219,2017-11-14 00:00:00,-118.17999999999992,4.0,-471.3925,0.0,-31.1,-34.9,14.0
30219,2017-11-15 00:00:00,-101.25500000000002,5.0,-572.6475,0.6,-26.299999999999997,-30.15,13.0
30219,2017-11-16 00:00:00,-107.4375,6.0,-680.085,0.4,-28.65,-32.4,15.0
30219,2017-11-17 00:00:00,-76.28499999999997,7.0,-756.37,2.0,-20.9,-24.549999999999997,14.0
30219,2017-11-18 00:00:00,-58.72499999999997,0.0,-58.72499999999997,3.0,-20.25,-23.15,15.0
30219,2017-11-19 00:00:00,-15.330000000000004,1.0,-74.05499999999998,1.0,-7.3,-9.4,
30219,2017-11-20 00:00:00,-33.9725,2.0,-108.02749999999996,0.8,-6.35,-11.7,20.0
30219,2017-11-21 00:00:00,-83.72000000000001,3.0,-191.7475,0.8,-18.4,-22.95,21.0
30219,2017-11-22 00:00:00,-136.79999999999998,4.0,-328.5475,0.0,-30.4,-34.9,
30219,2017-11-23 00:00:00,-152.02000000000018,5.0,-480.5675000000002,0.0,-34.55,-38.95,20.0
30219,2017-11-24 00:00:00,-128.075,6.0,-608.6425000000002,0.3,-27.25,-31.95,20.0
30219,2017-11-25 00:00:00,-101.935,7.0,-710.5775000000001,0.3,-27.55,-31.25,20.0
30219,2017-11-26 00:00:00,-18.29,8.0,-728.8675000000001,2.0,-5.9,-9.0,21.0
30219,2017-11-27 00:00:00,-150.69250000000008,9.0,-879.5600000000002,0.9,-27.65,-33.1,21.0
30219,2017-11-28 00:00:00,-189.8800000000001,10.0,-1069.4400000000005,0.2,-37.599999999999994,-42.65,21.0
30219,2017-11-29 00:00:00,-142.65000000000012,11.0,-1212.0900000000004,0.0,-31.7,-36.2,21.0
30219,2017-11-30 00:00:00,-64.93999999999998,0.0,-64.93999999999998,3.0,-19.1,-22.5,25.0
30219,2017-12-11 00:00:00,-62.20500000000004,1.0,-127.14500000000002,0.2,-21.45,-24.35,13.0
30219,2017-12-12 00:00:00,-159.16250000000002,2.0,-286.30750000000006,0.0,-37.45,-41.7,38.0
30219,2017-12-13 00:00:00,-102.79999999999993,3.0,-389.1075,0.8,-25.700000000000003,-29.7,38.0
30219,2017-12-14 00:00:00,-123.75,4.0,-512.8575,0.4,-33.0,-36.75,37.0
30219,2017-12-15 00:00:00,-111.34000000000002,5.0,-624.1975,0.4,-29.3,-33.1,37.0
30219,2017-12-16 00:00:00,-64.50499999999998,6.0,-688.7025,1.0,-13.3,-18.15,38.0
30219,2017-12-17 00:00:00,-61.98750000000002,7.0,-750.69,2.0,-14.25,-18.6,40.0
30219,2017-12-18 00:00:00,-46.51250000000001,8.0,-797.2025000000001,2.0,-15.25,-18.3,41.0
30219,2017-12-19 00:00:00,-28.640000000000008,0.0,-28.640000000000008,5.0,-8.95,-12.15,51.0
30219,2017-12-20 00:00:00,-38.93999999999999,1.0,-67.58,0.7,-8.850000000000001,-13.25,52.0
30219,2017-12-21 00:00:00,-38.52000000000001,2.0,-106.1,1.0,-10.7,-14.3,50.0
30219,2017-12-22 00:00:00,-53.10000000000006,3.0,-159.20000000000007,0.8,-17.7,-20.700000000000003,50.0
30219,2017-12-23 00:00:00,-69.96000000000001,4.0,-229.16000000000008,1.0,-21.2,-24.5,48.0
30219,2017-12-24 00:00:00,-88.83749999999998,5.0,-317.99750000000006,2.0,-25.75,-29.2,48.0
30219,2017-12-25 00:00:00,-167.46750000000017,6.0,-485.46500000000026,0.0,-41.35,-45.400000000000006,48.0
30219,2017-12-26 00:00:00,-165.68999999999986,7.0,-651.1550000000001,0.0,-39.45,-43.65,32.0
30219,2017-12-27 00:00:00,-51.75,8.0,-702.9050000000001,0.7,-17.25,-20.25,48.0
30219,2017-12-28 00:00:00,-47.06000000000003,9.0,-749.9650000000001,0.3,-18.1,-20.700000000000003,48.0
30219,2017-12-29 00:00:00,-32.3125,0.0,-32.3125,7.0,-11.75,-14.5,54.0
30219,2017-12-30 00:00:00,-81.74250000000005,1.0,-114.05500000000004,0.8,-25.95,-29.1,56.0
30219,2017-12-31 00:00:00,-121.03999999999996,2.0,-235.095,0.0,-35.6,-39.0,56.0
30219,2018-01-01 00:00:00,-123.00749999999992,3.0,-358.1024999999999,0.2,-34.650000000000006,-38.2,45.0
30219,2018-01-02 00:00:00,-78.54000000000002,4.0,-436.6424999999999,0.5,-23.8,-27.1,64.0
30219,2018-01-03 00:00:00,-107.92000000000012,5.0,-544.5625,0.2,-28.4,-32.2,67.0
30219,2018-01-04 00:00:00,-82.15999999999998,6.0,-626.7225,0.0,-7.9,-18.299999999999997,54.0
30219,2018-01-05 00:00:00,139.32,7.0,-487.4025,0.0,8.6,-7.6000000000000005,
30219,2018-01-06 00:00:00,10.920000000000009,0.0,10.920000000000009,3.0,10.4,9.35,
30219,2018-01-07 00:00:00,239.68,1.0,250.6,0.0,22.4,11.7,
30219,2018-01-08 00:00:00,98.4,2.0,349.0,0.0,12.3,4.3,
30219,2018-01-09 00:00:00,26.009999999999987,3.0,375.01,0.0,10.2,7.65,
30219,2018-01-10 00:00:00,0.77,4.0,375.78,0.0,0.7,-0.4,
30219,2018-01-11 00:00:00,-31.200000000000003,5.0,344.58,0.0,-3.2,-12.950000000000001,
30219,2018-01-12 00:00:00,-21.090000000000003,6.0,323.49,2.0,-11.1,-13.0,38.0
30219,2018-01-13 00:00:00,-67.6,7.0,255.89,0.3,-13.0,-18.2,
30219,2018-01-14 00:00:00,-69.33499999999995,8.0,186.5550000000001,0.2,-14.15,-19.049999999999997,63.0
30219,2018-01-15 00:00:00,-99.88750000000002,9.0,86.66750000000005,0.2,-15.25,-21.8,63.0
30219,2018-01-16 00:00:00,-126.50000000000004,10.0,-39.8325,0.6,-27.5,-32.1,60.0
30219,2018-01-17 00:00:00,-141.51,11.0,-181.3425,0.6,-31.8,-36.25,60.0
30219,2018-01-18 00:00:00,-134.41499999999996,12.0,-315.75749999999994,1.0,-26.1,-31.25,61.0
30219,2018-01-19 00:00:00,-195.3599999999999,13.0,-511.11749999999984,0.3,-40.7,-45.5,60.0
30219,2018-01-20 00:00:00,-198.6749999999997,14.0,-709.7924999999996,0.0,-44.150000000000006,-48.65,60.0
30219,2018-01-22 00:00:00,-176.24499999999992,15.0,-886.0374999999995,0.9,-34.900000000000006,-39.95,61.0
30219,2018-01-23 00:00:00,-173.92499999999976,16.0,-1059.9624999999992,0.3,-38.650000000000006,-43.15,60.0
30219,2018-01-24 00:00:00,-154.39499999999987,17.0,-1214.3574999999992,0.4,-32.85,-37.55,60.0
30219,2018-01-25 00:00:00,-179.06999999999985,18.0,-1393.427499999999,0.2,-38.1,-42.8,61.0
30219,2018-01-26 00:00:00,-164.42749999999987,19.0,-1557.8549999999989,0.0,-36.95,-41.4,61.0
30219,2018-01-27 00:00:00,-116.61250000000008,20.0,-1674.4674999999988,0.5,-24.549999999999997,-29.3,62.0
30219,2018-01-28 00:00:00,-67.19999999999999,21.0,-1741.6674999999989,0.5,-16.0,-20.2,
30219,2018-01-29 00:00:00,-75.97000000000001,22.0,-1817.637499999999,2.0,-21.4,-24.95,62.0
30219,2018-02-01 00:00:00,-112.6874999999999,23.0,-1930.324999999999,0.2,-30.05,-33.8,56.0
30219,2018-02-02 00:00:00,-79.20499999999998,24.0,-2009.5299999999988,0.2,-21.700000000000003,-25.35,64.0
30219,2018-02-03 00:00:00,-135.6749999999999,25.0,-2145.2049999999986,0.0,-30.150000000000002,-34.65,67.0
30219,2018-02-04 00:00:00,-63.20999999999999,26.0,-2208.4149999999986,0.0,-7.3500000000000005,-15.95,53.0
30219,2018-02-05 00:00:00,28.38,27.0,-2180.0349999999985,0.8,6.6,2.3,
30219,2018-02-06 00:00:00,71.06750000000002,28.0,-2108.9674999999984,1.0,10.850000000000001,4.3,
30219,2018-02-07 00:00:00,105.83999999999996,29.0,-2003.1274999999985,0.0,18.9,13.3,
30219,2018-02-08 00:00:00,10.7,30.0,-1992.4274999999984,0.0,10.7,9.7,
30219,2018-02-09 00:00:00,30.06750000000001,31.0,-1962.3599999999983,0.0,10.55,7.7,
30219,2018-02-11 00:00:00,-35.54749999999999,32.0,-1997.9074999999984,0.3,-12.05,-15.0,
30219,2018-02-12 00:00:00,-95.85000000000002,33.0,-2093.7574999999983,0.3,-27.0,-30.55,39.0
30219,2018-02-13 00:00:00,-87.6,34.0,-2181.3574999999983,0.5,-21.9,-25.9,64.0
30219,2018-02-14 00:00:00,-59.73999999999997,35.0,-2241.097499999998,2.0,-20.6,-23.5,66.0
30219,2018-02-15 00:00:00,-102.11999999999988,36.0,-2343.217499999998,0.2,-29.6,-33.05,66.0
30219,2018-02-16 00:00:00,-123.9500000000001,37.0,-2467.167499999998,0.0,-33.5,-37.2,66.0
30219,2018-02-17 00:00:00,-74.46,38.0,-2541.6274999999982,0.2,-14.6,-19.7,
30219,2018-02-18 00:00:00,-66.00000000000001,39.0,-2607.6274999999982,0.9,-20.0,-23.3,66.0
30219,2018-02-20 00:00:00,-56.7,40.0,-2664.327499999998,2.0,-18.9,-21.9,67.0
30219,2018-02-21 00:00:00,-74.71999999999998,41.0,-2739.047499999998,0.5,-23.35,-26.55,67.0
30219,2018-02-22 00:00:00,-99.36,42.0,-2838.407499999998,0.3,-28.8,-32.25,67.0
30219,2018-02-23 00:00:00,-95.81250000000006,43.0,-2934.219999999998,0.0,-26.25,-29.900000000000002,66.0
30219,2018-02-24 00:00:00,-61.06499999999998,44.0,-2995.284999999998,0.6,-20.7,-23.65,67.0
30219,2018-02-25 00:00:00,-71.94000000000001,45.0,-3067.224999999998,0.4,-21.8,-25.1,67.0
30219,2018-02-26 00:00:00,-72.14999999999999,46.0,-3139.374999999998,0.3,-22.2,-25.45,67.0
30219,2018-02-27 00:00:00,-94.25250000000004,47.0,-3233.6274999999982,0.4,-26.55,-30.1,67.0
30219,2018-02-28 00:00:00,-99.57750000000004,48.0,-3333.204999999998,0.3,-28.05,-31.6,67.0
30219,2018-03-01 00:00:00,-79.05750000000003,49.0,-3412.262499999998,0.0,-19.049999999999997,-23.2,56.0
30219,2018-03-02 00:00:00,-119.16000000000004,50.0,-3531.422499999998,0.0,-33.1,-36.7,64.0
30219,2018-03-03 00:00:00,-158.24000000000015,51.0,-3689.662499999998,0.0,-36.8,-41.1,67.0
30219,2018-03-04 00:00:00,-76.3125,52.0,-3765.974999999998,0.0,-9.25,-17.5,52.0
30219,2018-03-05 00:00:00,16.32,53.0,-3749.654999999998,0.0,3.2,-1.9,
30219,2018-03-06 00:00:00,96.4475,54.0,-3653.2074999999977,0.0,11.15,2.5,
30219,2018-03-07 00:00:00,107.35,55.0,-3545.857499999998,0.0,19.0,13.35,
30219,2018-03-08 00:00:00,81.64999999999999,56.0,-3464.2074999999977,0.3,14.2,8.45,
30219,2018-03-09 00:00:00,43.5,57.0,-3420.7074999999977,0.0,7.5,1.7,
30219,2018-03-10 00:00:00,22.6,58.0,-3398.107499999998,2.0,4.0,-1.65,
30219,2018-03-12 00:00:00,-109.71250000000003,59.0,-3507.819999999998,0.6,-32.75,-36.1,39.0
30219,2018-03-13 00:00:00,-122.9325,60.0,-3630.752499999998,0.0,-22.15,-27.7,67.0
30219,2018-03-14 00:00:00,-97.5,61.0,-3728.252499999998,0.0,-32.5,-35.5,66.0
30219,2018-03-15 00:00:00,-122.83750000000002,62.0,-3851.089999999998,0.0,-15.85,-23.6,66.0
30219,2018-03-16 00:00:00,-25.35,63.0,-3876.439999999998,0.0,-3.9,-10.4,66.0
30219,2018-03-17 00:00:00,-10.395000000000003,64.0,-3886.8349999999978,1.0,-4.95,-7.050000000000001,68.0
30219,2018-03-18 00:00:00,-22.575000000000017,65.0,-3909.4099999999976,0.0,-10.75,-12.850000000000001,70.0
30219,2018-03-19 00:00:00,-30.225,66.0,-3939.6349999999975,0.0,-7.75,-11.65,67.0
30219,2018-03-20 00:00:00,-21.4775,67.0,-3961.1124999999975,0.0,-6.05,-9.6,65.0
