id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
30406,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-29.0,-32.7,-140.65359999999978,22.0,-1764.7112339285713
30406,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-25.6,-29.8,-140.65359999999978,22.0,-1764.7112339285713
30406,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-33.7,-38.2,-140.65359999999978,22.0,-1764.7112339285713
30406,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-36.3,-41.0,-140.65359999999978,22.0,-1764.7112339285713
30406,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-36.7,-41.4,-140.65359999999978,22.0,-1764.7112339285713
30406,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-36.0,-40.6,-163.99000000000004,21.0,-1624.0576339285715
30406,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-33.5,-37.5,-163.99000000000004,21.0,-1624.0576339285715
30406,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-30.3,-34.6,-163.99000000000004,21.0,-1624.0576339285715
30406,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-36.7,-41.5,-163.99000000000004,21.0,-1624.0576339285715
30406,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-39.3,-44.4,-163.99000000000004,21.0,-1624.0576339285715
30406,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-38.1,-42.9,-163.99000000000004,21.0,-1624.0576339285715
30406,2020-12-29 00:00:00,23:00,2020-12-29 23:00:00,,,-37.3,-42.0,-195.39999999999998,20.0,-1460.0676339285715
30406,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-35.3,-39.9,-195.39999999999998,20.0,-1460.0676339285715
30406,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,23.0,0.0,-41.4,-46.7,-195.39999999999998,20.0,-1460.0676339285715
30406,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-40.7,-45.9,-195.39999999999998,20.0,-1460.0676339285715
30406,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-40.7,-45.9,-195.39999999999998,20.0,-1460.0676339285715
30406,2020-12-28 00:00:00,23:00,2020-12-28 23:00:00,,,-39.8,-44.9,-183.6875,19.0,-1264.6676339285716
30406,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,0.0,-37.9,-42.6,-183.6875,19.0,-1264.6676339285716
30406,2020-12-28 00:00:00,17:00,2020-12-28 17:00:00,,,-34.9,-39.6,-183.6875,19.0,-1264.6676339285716
30406,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-32.9,-39.1,-183.6875,19.0,-1264.6676339285716
30406,2020-12-28 00:00:00,11:00,2020-12-28 11:00:00,,,-36.6,-41.4,-183.6875,19.0,-1264.6676339285716
30406,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,23.0,0.2,-37.4,-42.2,-183.6875,19.0,-1264.6676339285716
30406,2020-12-28 00:00:00,05:00,2020-12-28 05:00:00,,,-37.0,-41.9,-183.6875,19.0,-1264.6676339285716
30406,2020-12-28 00:00:00,02:00,2020-12-28 02:00:00,,,-37.4,-42.2,-183.6875,19.0,-1264.6676339285716
30406,2020-12-27 00:00:00,23:00,2020-12-27 23:00:00,,,-36.6,-41.3,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-27 00:00:00,20:00,2020-12-27 20:00:00,,0.0,-35.2,-40.0,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-27 00:00:00,17:00,2020-12-27 17:00:00,,,-33.8,-39.3,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-27 00:00:00,14:00,2020-12-27 14:00:00,,,-32.3,-39.2,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-27 00:00:00,11:00,2020-12-27 11:00:00,,,-36.5,-41.2,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-27 00:00:00,08:00,2020-12-27 08:00:00,23.0,0.2,-34.8,-39.2,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-27 00:00:00,05:00,2020-12-27 05:00:00,,,-32.6,-37.7,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-27 00:00:00,02:00,2020-12-27 02:00:00,,,-32.1,-37.1,-175.89515625000007,18.0,-1080.9801339285716
30406,2020-12-26 00:00:00,23:00,2020-12-26 23:00:00,,,-30.1,-34.8,-135.34795918367348,17.0,-905.0849776785715
30406,2020-12-26 00:00:00,20:00,2020-12-26 20:00:00,,0.2,-29.3,-34.2,-135.34795918367348,17.0,-905.0849776785715
30406,2020-12-26 00:00:00,17:00,2020-12-26 17:00:00,,,-27.5,-31.9,-135.34795918367348,17.0,-905.0849776785715
30406,2020-12-26 00:00:00,14:00,2020-12-26 14:00:00,,,-25.9,-31.7,-135.34795918367348,17.0,-905.0849776785715
30406,2020-12-26 00:00:00,11:00,2020-12-26 11:00:00,,,-26.7,-32.1,-135.34795918367348,17.0,-905.0849776785715
30406,2020-12-26 00:00:00,08:00,2020-12-26 08:00:00,23.0,0.3,-24.4,-29.7,-135.34795918367348,17.0,-905.0849776785715
30406,2020-12-26 00:00:00,02:00,2020-12-26 02:00:00,,,-17.8,-23.8,-135.34795918367348,17.0,-905.0849776785715
30406,2020-12-25 00:00:00,20:00,2020-12-25 20:00:00,,1.0,-13.2,-15.2,-51.34499999999991,16.0,-769.7370184948979
30406,2020-12-25 00:00:00,14:00,2020-12-25 14:00:00,,,-15.0,-17.7,-51.34499999999991,16.0,-769.7370184948979
30406,2020-12-25 00:00:00,11:00,2020-12-25 11:00:00,,,-17.8,-20.4,-51.34499999999991,16.0,-769.7370184948979
30406,2020-12-25 00:00:00,08:00,2020-12-25 08:00:00,23.0,0.7,-20.0,-22.8,-51.34499999999991,16.0,-769.7370184948979
30406,2020-12-25 00:00:00,05:00,2020-12-25 05:00:00,,,-24.5,-27.6,-51.34499999999991,16.0,-769.7370184948979
30406,2020-12-25 00:00:00,02:00,2020-12-25 02:00:00,,,-22.9,-26.0,-51.34499999999991,16.0,-769.7370184948979
30406,2020-12-24 00:00:00,23:00,2020-12-24 23:00:00,,,-24.2,-27.4,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-24 00:00:00,20:00,2020-12-24 20:00:00,,1.0,-22.5,-25.4,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-24 00:00:00,17:00,2020-12-24 17:00:00,,,-20.0,-23.0,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-24 00:00:00,14:00,2020-12-24 14:00:00,,,-19.9,-22.8,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-24 00:00:00,11:00,2020-12-24 11:00:00,,,-24.0,-27.0,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-24 00:00:00,08:00,2020-12-24 08:00:00,22.0,0.0,-31.0,-34.8,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-24 00:00:00,05:00,2020-12-24 05:00:00,,,-29.3,-32.9,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-24 00:00:00,02:00,2020-12-24 02:00:00,,,-25.6,-28.4,-77.37187499999996,15.0,-718.392018494898
30406,2020-12-23 00:00:00,23:00,2020-12-23 23:00:00,,,-23.3,-26.2,-53.960000000000015,14.0,-641.0201434948981
30406,2020-12-23 00:00:00,20:00,2020-12-23 20:00:00,,0.0,-18.5,-22.7,-53.960000000000015,14.0,-641.0201434948981
30406,2020-12-23 00:00:00,17:00,2020-12-23 17:00:00,,,-18.9,-21.2,-53.960000000000015,14.0,-641.0201434948981
30406,2020-12-23 00:00:00,11:00,2020-12-23 11:00:00,,,-18.6,-21.4,-53.960000000000015,14.0,-641.0201434948981
30406,2020-12-23 00:00:00,08:00,2020-12-23 08:00:00,22.0,0.0,-17.9,-20.3,-53.960000000000015,14.0,-641.0201434948981
30406,2020-12-23 00:00:00,05:00,2020-12-23 05:00:00,,,-18.4,-20.8,-53.960000000000015,14.0,-641.0201434948981
30406,2020-12-23 00:00:00,02:00,2020-12-23 02:00:00,,,-19.3,-21.9,-53.960000000000015,14.0,-641.0201434948981
30406,2020-12-22 00:00:00,23:00,2020-12-22 23:00:00,,,-19.5,-22.5,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-22 00:00:00,20:00,2020-12-22 20:00:00,,0.0,-20.2,-23.0,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-22 00:00:00,17:00,2020-12-22 17:00:00,,,-14.5,-21.6,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-22 00:00:00,14:00,2020-12-22 14:00:00,,,-11.7,-20.0,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-22 00:00:00,11:00,2020-12-22 11:00:00,,,-11.1,-14.7,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-22 00:00:00,08:00,2020-12-22 08:00:00,22.0,0.0,-11.1,-14.0,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-22 00:00:00,05:00,2020-12-22 05:00:00,,,-12.9,-15.1,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-22 00:00:00,02:00,2020-12-22 02:00:00,,,-12.5,-15.4,-58.16875000000002,13.0,-587.060143494898
30406,2020-12-21 00:00:00,23:00,2020-12-21 23:00:00,,,-10.0,-14.6,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-21 00:00:00,20:00,2020-12-21 20:00:00,,0.0,-8.6,-13.1,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-21 00:00:00,17:00,2020-12-21 17:00:00,,,-7.5,-12.6,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-21 00:00:00,14:00,2020-12-21 14:00:00,,,-5.5,-10.5,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-21 00:00:00,11:00,2020-12-21 11:00:00,,,-8.9,-11.1,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-21 00:00:00,08:00,2020-12-21 08:00:00,22.0,0.5,-8.6,-10.1,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-21 00:00:00,05:00,2020-12-21 05:00:00,,,-11.3,-12.9,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-21 00:00:00,02:00,2020-12-21 02:00:00,,,-8.5,-9.7,-27.66765624999999,12.0,-528.891393494898
30406,2020-12-20 00:00:00,23:00,2020-12-20 23:00:00,,,-7.4,-10.8,-36.771875,11.0,-501.223737244898
30406,2020-12-20 00:00:00,20:00,2020-12-20 20:00:00,,0.0,-6.4,-11.2,-36.771875,11.0,-501.223737244898
30406,2020-12-20 00:00:00,17:00,2020-12-20 17:00:00,,,-3.8,-12.5,-36.771875,11.0,-501.223737244898
30406,2020-12-20 00:00:00,14:00,2020-12-20 14:00:00,,,-3.2,-13.3,-36.771875,11.0,-501.223737244898
30406,2020-12-20 00:00:00,11:00,2020-12-20 11:00:00,,,-8.4,-13.6,-36.771875,11.0,-501.223737244898
30406,2020-12-20 00:00:00,08:00,2020-12-20 08:00:00,22.0,0.0,-5.3,-13.1,-36.771875,11.0,-501.223737244898
30406,2020-12-20 00:00:00,05:00,2020-12-20 05:00:00,,,-2.4,-11.8,-36.771875,11.0,-501.223737244898
30406,2020-12-20 00:00:00,02:00,2020-12-20 02:00:00,,,-4.1,-12.1,-36.771875,11.0,-501.223737244898
30406,2020-12-19 00:00:00,23:00,2020-12-19 23:00:00,,,-2.8,-10.2,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-19 00:00:00,20:00,2020-12-19 20:00:00,,0.0,-1.7,-9.6,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-19 00:00:00,17:00,2020-12-19 17:00:00,,,-1.8,-11.2,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-19 00:00:00,14:00,2020-12-19 14:00:00,,,-3.5,-13.2,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-19 00:00:00,11:00,2020-12-19 11:00:00,,,-8.6,-14.3,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-19 00:00:00,08:00,2020-12-19 08:00:00,22.0,0.2,-10.3,-12.9,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-19 00:00:00,05:00,2020-12-19 05:00:00,,,-8.4,-12.9,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-19 00:00:00,02:00,2020-12-19 02:00:00,,,-6.7,-10.3,-34.76624999999999,10.0,-464.451862244898
30406,2020-12-18 00:00:00,23:00,2020-12-18 23:00:00,,,-6.5,-8.8,-30.15625,9.0,-429.685612244898
30406,2020-12-18 00:00:00,20:00,2020-12-18 20:00:00,,1.0,-7.0,-8.6,-30.15625,9.0,-429.685612244898
30406,2020-12-18 00:00:00,17:00,2020-12-18 17:00:00,,,-11.0,-12.9,-30.15625,9.0,-429.685612244898
30406,2020-12-18 00:00:00,14:00,2020-12-18 14:00:00,,,-10.0,-12.9,-30.15625,9.0,-429.685612244898
30406,2020-12-18 00:00:00,11:00,2020-12-18 11:00:00,,,-14.0,-16.5,-30.15625,9.0,-429.685612244898
30406,2020-12-18 00:00:00,08:00,2020-12-18 08:00:00,21.0,0.4,-15.6,-18.0,-30.15625,9.0,-429.685612244898
30406,2020-12-18 00:00:00,05:00,2020-12-18 05:00:00,,,-15.7,-19.1,-30.15625,9.0,-429.685612244898
30406,2020-12-18 00:00:00,02:00,2020-12-18 02:00:00,,,-16.7,-19.7,-30.15625,9.0,-429.685612244898
30406,2020-12-17 00:00:00,23:00,2020-12-17 23:00:00,,,-18.1,-21.2,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-17 00:00:00,20:00,2020-12-17 20:00:00,,0.0,-19.3,-22.7,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-17 00:00:00,17:00,2020-12-17 17:00:00,,,-21.6,-24.4,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-17 00:00:00,14:00,2020-12-17 14:00:00,,,-19.9,-24.2,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-17 00:00:00,11:00,2020-12-17 11:00:00,,,-29.2,-32.8,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-17 00:00:00,08:00,2020-12-17 08:00:00,21.0,0.0,-28.1,-31.6,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-17 00:00:00,05:00,2020-12-17 05:00:00,,,-26.6,-29.5,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-17 00:00:00,02:00,2020-12-17 02:00:00,,,-25.6,-28.7,-78.59812499999997,8.0,-399.529362244898
30406,2020-12-16 00:00:00,23:00,2020-12-16 23:00:00,,,-21.4,-24.4,-58.02125000000001,7.0,-320.931237244898
30406,2020-12-16 00:00:00,20:00,2020-12-16 20:00:00,,0.2,-19.0,-23.1,-58.02125000000001,7.0,-320.931237244898
30406,2020-12-16 00:00:00,17:00,2020-12-16 17:00:00,,,-16.0,-21.1,-58.02125000000001,7.0,-320.931237244898
30406,2020-12-16 00:00:00,14:00,2020-12-16 14:00:00,,,-12.2,-20.1,-58.02125000000001,7.0,-320.931237244898
30406,2020-12-16 00:00:00,11:00,2020-12-16 11:00:00,,,-10.5,-14.7,-58.02125000000001,7.0,-320.931237244898
30406,2020-12-16 00:00:00,08:00,2020-12-16 08:00:00,21.0,0.3,-10.1,-14.4,-58.02125000000001,7.0,-320.931237244898
30406,2020-12-16 00:00:00,05:00,2020-12-16 05:00:00,,,-8.8,-12.3,-58.02125000000001,7.0,-320.931237244898
30406,2020-12-16 00:00:00,02:00,2020-12-16 02:00:00,,,-8.4,-11.2,-58.02125000000001,7.0,-320.931237244898
