id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
29393,2020-12-31 00:00:00,23:00,2020-12-31 23:00:00,,,-38.2,-40.3,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-36.3,-40.5,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-31 00:00:00,17:00,2020-12-31 17:00:00,,,-33.6,-35.9,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-34.6,-36.8,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-37.6,-39.9,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-31 00:00:00,08:00,2020-12-31 08:00:00,18.0,0.0,-38.2,-40.3,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-31.9,-34.4,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-38.8,-41.2,-90.8268750000001,25.0,-1411.1617187499996
29393,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-38.5,-40.8,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-37.6,-41.9,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-34.0,-36.2,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-30 00:00:00,14:00,2020-12-30 14:00:00,,,-35.6,-37.7,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-41.7,-43.8,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,,0.0,-42.6,-47.7,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-42.4,-47.4,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-42.2,-44.4,-124.36531249999979,24.0,-1320.3348437499994
29393,2020-12-29 00:00:00,23:00,2020-12-29 23:00:00,,,-41.7,-43.8,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-40.8,-43.2,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-29 00:00:00,17:00,2020-12-29 17:00:00,,,-39.4,-41.7,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-29 00:00:00,14:00,2020-12-29 14:00:00,,,-38.6,-40.8,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-29 00:00:00,11:00,2020-12-29 11:00:00,,,-43.9,-45.7,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,18.0,0.0,-44.6,-46.4,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-44.8,-50.0,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-44.1,-49.3,-121.4328125,23.0,-1195.9695312499996
29393,2020-12-28 00:00:00,23:00,2020-12-28 23:00:00,,,-43.1,-48.1,-148.1481249999998,22.0,-1074.5367187499996
29393,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,0.0,-41.1,-45.7,-148.1481249999998,22.0,-1074.5367187499996
29393,2020-12-28 00:00:00,17:00,2020-12-28 17:00:00,,,-37.0,-39.1,-148.1481249999998,22.0,-1074.5367187499996
29393,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-36.9,-42.7,-148.1481249999998,22.0,-1074.5367187499996
29393,2020-12-28 00:00:00,11:00,2020-12-28 11:00:00,,,-41.6,-46.5,-148.1481249999998,22.0,-1074.5367187499996
29393,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,18.0,0.0,-41.5,-43.8,-148.1481249999998,22.0,-1074.5367187499996
29393,2020-12-28 00:00:00,05:00,2020-12-28 05:00:00,,,-41.6,-43.8,-148.1481249999998,22.0,-1074.5367187499996
