id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
30818,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-15.5,-19.7,-72.90480000000001,4.0,-440.2679444444445
30818,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-12.9,-19.1,-72.90480000000001,4.0,-440.2679444444445
30818,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-16.7,-21.5,-72.90480000000001,4.0,-440.2679444444445
30818,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-17.6,-21.5,-72.90480000000001,4.0,-440.2679444444445
30818,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-19.4,-22.5,-72.90480000000001,4.0,-440.2679444444445
30818,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-20.6,-23.5,-75.8244444444445,3.0,-367.36314444444446
30818,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-19.4,-22.6,-75.8244444444445,3.0,-367.36314444444446
30818,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-18.9,-22.5,-75.8244444444445,3.0,-367.36314444444446
30818,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-17.7,-23.3,-75.8244444444445,3.0,-367.36314444444446
30818,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,39.0,0.0,-19.9,-24.1,-75.8244444444445,3.0,-367.36314444444446
30818,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-22.7,-26.1,-75.8244444444445,3.0,-367.36314444444446
30818,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-19.6,-25.2,-106.80119999999998,2.0,-291.53869999999995
30818,2020-12-29 00:00:00,11:00,2020-12-29 11:00:00,,,-20.3,-26.2,-106.80119999999998,2.0,-291.53869999999995
30818,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,41.0,2.0,-21.0,-26.1,-106.80119999999998,2.0,-291.53869999999995
30818,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-21.0,-25.5,-106.80119999999998,2.0,-291.53869999999995
30818,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-20.4,-25.4,-106.80119999999998,2.0,-291.53869999999995
30818,2020-12-28 00:00:00,23:00,2020-12-28 23:00:00,,,-20.4,-24.1,-104.33562500000002,1.0,-184.73749999999998
30818,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,0.7,-20.4,-25.6,-104.33562500000002,1.0,-184.73749999999998
30818,2020-12-28 00:00:00,17:00,2020-12-28 17:00:00,,,-20.7,-26.0,-104.33562500000002,1.0,-184.73749999999998
30818,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-21.1,-25.8,-104.33562500000002,1.0,-184.73749999999998
30818,2020-12-28 00:00:00,11:00,2020-12-28 11:00:00,,,-22.0,-26.5,-104.33562500000002,1.0,-184.73749999999998
30818,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,40.0,0.3,-22.0,-26.5,-104.33562500000002,1.0,-184.73749999999998
