id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30337,2017-01-01 00:00:00,-52.84999999999998,0.0,0.0,0.0,-13.2125,-17.2125,38.0
30337,2017-01-02 00:00:00,-57.86437499999998,0.0,0.0,0.0,-14.2875,-18.3375,38.0
30337,2017-01-03 00:00:00,-43.888125,0.0,0.0,0.9,-13.35,-16.6375,47.0
30337,2017-01-04 00:00:00,45.645,0.0,0.0,0.0,3.4,-10.025,29.0
30337,2017-01-05 00:00:00,45.86875,0.0,0.0,0.0,5.125,-3.825,
30337,2017-01-06 00:00:00,53.210625,0.0,53.210625,4.0,9.5875,4.0375000000000005,
30337,2017-01-07 00:00:00,221.423125,1.0,274.63375,0.0,23.65,14.2875,
30337,2017-01-08 00:00:00,51.54749999999997,2.0,326.1812499999999,0.4,17.775,14.875,
30337,2017-01-09 00:00:00,16.738124999999997,0.0,16.738124999999997,11.0,11.85,10.4375,
30337,2017-01-10 00:00:00,5.1390625000000005,1.0,21.8771875,0.5,1.4375,-2.1375,
30337,2017-01-11 00:00:00,-32.74218750000001,2.0,-10.865000000000007,0.0,-10.3125,-13.4875,18.0
30337,2017-01-12 00:00:00,-65.24999999999999,0.0,-65.24999999999999,3.0,-20.0,-23.2625,28.0
30337,2017-01-13 00:00:00,-168.31343750000005,1.0,-233.5634375,0.0,-39.8375,-44.0625,35.0
30337,2017-01-14 00:00:00,-157.89937500000016,2.0,-391.46281250000015,0.0,-38.9875,-43.0375,36.0
30337,2017-01-15 00:00:00,-160.94812499999992,3.0,-552.4109375,0.0,-31.95,-36.9875,36.0
30337,2017-01-16 00:00:00,-111.99015624999994,4.0,-664.40109375,0.6,-27.7375,-31.775,36.0
30337,2017-01-17 00:00:00,-118.30421874999992,5.0,-782.7053124999999,0.6,-30.2375,-34.15,36.0
30337,2017-01-18 00:00:00,-135.52546875000016,6.0,-918.23078125,0.2,-35.0875,-38.95,37.0
30337,2017-01-19 00:00:00,-92.64718750000006,7.0,-1010.8779687500002,1.0,-25.825,-29.4125,36.0
30337,2017-01-20 00:00:00,-86.36359374999999,8.0,-1097.2415625,0.9,-24.587500000000002,-28.1,37.0
30337,2017-01-21 00:00:00,-124.9156249999999,9.0,-1222.1571875,0.0,-35.1875,-38.7375,37.0
30337,2017-01-22 00:00:00,-124.1625000000001,10.0,-1346.3196875,0.0,-33.0,-36.7625,37.0
30337,2017-01-23 00:00:00,-101.05249999999997,11.0,-1447.3721875,0.3,-24.35,-28.5,37.0
30337,2017-01-24 00:00:00,-77.68218749999997,12.0,-1525.0543750000002,0.2,-22.0375,-25.5625,
30337,2017-01-25 00:00:00,-64.60124999999998,13.0,-1589.655625,0.0,-16.05,-20.075,38.0
