id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30309,2017-01-01 00:00:00,-33.28874999999999,0.0,0.0,0.0,-10.0875,-13.3875,32.0
30309,2017-01-02 00:00:00,-48.22562500000001,0.0,0.0,0.0,-13.2125,-16.8625,36.0
30309,2017-01-03 00:00:00,-19.546406250000004,0.0,0.0,2.0,-6.0375,-9.275,45.0
30309,2017-01-04 00:00:00,18.854375,0.0,0.0,0.0,2.425,-5.35,10.0
30309,2017-01-05 00:00:00,42.35875,0.0,0.0,0.0,4.7,-4.3125,
30309,2017-01-06 00:00:00,47.28500000000001,0.0,47.28500000000001,14.0,9.8,4.975,
30309,2017-01-07 00:00:00,283.985,1.0,331.27,0.0,25.7,14.65,
30309,2017-01-08 00:00:00,138.91312499999995,2.0,470.1831249999999,0.0,20.849999999999998,14.1875,
30309,2017-01-09 00:00:00,57.55968750000002,3.0,527.7428124999999,1.0,13.425,9.1375,
30309,2017-01-10 00:00:00,3.9196875000000007,4.0,531.6624999999999,0.0,1.4125,-1.3625,
30309,2017-01-11 00:00:00,-29.932499999999997,5.0,501.7299999999999,0.0,-7.8,-11.6375,4.0
30309,2017-01-12 00:00:00,-34.96031249999999,0.0,-34.96031249999999,3.0,-15.7125,-17.9375,20.0
30309,2017-01-13 00:00:00,-35.79125000000004,1.0,-70.75156250000003,0.0,-18.8375,-20.7375,33.0
30309,2017-01-14 00:00:00,-28.07437500000001,2.0,-98.82593750000004,0.0,-18.1125,-19.6625,33.0
30309,2017-01-15 00:00:00,-40.41609375000006,3.0,-139.2420312500001,0.0,-21.412499999999998,-23.3,32.0
30309,2017-01-16 00:00:00,-43.604999999999954,4.0,-182.84703125000007,0.2,-22.8,-24.7125,32.0
30309,2017-01-17 00:00:00,-56.06125000000005,5.0,-238.90828125000013,0.0,-26.075,-28.225,32.0
30309,2017-01-18 00:00:00,-70.84000000000002,6.0,-309.74828125000016,0.0,-25.3,-28.1,32.0
30309,2017-01-19 00:00:00,-39.75562499999998,7.0,-349.5039062500001,2.0,-17.475,-19.75,32.0
30309,2017-01-20 00:00:00,-62.0640625,8.0,-411.5679687500001,0.5,-21.5875,-24.4625,33.0
30309,2017-01-21 00:00:00,-44.794062500000045,9.0,-456.36203125000014,0.0,-22.825,-24.7875,34.0
30309,2017-01-22 00:00:00,-52.707499999999975,10.0,-509.0695312500001,0.0,-18.175,-21.075,34.0
30309,2017-01-23 00:00:00,-52.96046875000003,11.0,-562.0300000000002,0.0,-14.7625,-18.35,34.0
30309,2017-01-24 00:00:00,-54.965625,12.0,-616.9956250000002,0.0,-13.325,-17.45,34.0
30309,2017-01-25 00:00:00,-73.26281249999998,13.0,-690.2584375000002,0.0,-11.425,-17.8375,34.0
30309,2017-01-26 00:00:00,-37.19078124999999,14.0,-727.4492187500002,0.2,-11.4875,-14.725,34.0
30309,2017-01-27 00:00:00,-51.25781250000001,15.0,-778.7070312500002,0.7,-18.225,-21.0375,34.0
30309,2017-01-28 00:00:00,-70.02187499999998,16.0,-848.7289062500003,0.0,-24.25,-27.1375,36.0
30309,2017-01-29 00:00:00,-77.89359375000004,17.0,-926.6225000000004,0.0,-21.7125,-25.3,36.0
