id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
30526,2020-12-31 00:00:00,23:00,2020-12-31 23:00:00,,,-42.4,-45.0,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-40.0,-42.8,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-31 00:00:00,17:00,2020-12-31 17:00:00,,,-33.3,-36.3,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-32.9,-36.5,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-40.1,-43.4,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-31 00:00:00,08:00,2020-12-31 08:00:00,27.0,0.0,-43.9,-46.9,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-43.6,-46.9,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-42.5,-45.0,-120.01046875000011,22.0,-1546.5110937499999
30526,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-40.1,-43.4,-125.815625,21.0,-1426.5006249999997
30526,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-38.3,-40.9,-125.815625,21.0,-1426.5006249999997
30526,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-33.6,-37.2,-125.815625,21.0,-1426.5006249999997
30526,2020-12-30 00:00:00,14:00,2020-12-30 14:00:00,,,-32.9,-37.2,-125.815625,21.0,-1426.5006249999997
30526,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-38.9,-42.5,-125.815625,21.0,-1426.5006249999997
30526,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,27.0,0.0,-43.4,-46.3,-125.815625,21.0,-1426.5006249999997
30526,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-41.5,-45.0,-125.815625,21.0,-1426.5006249999997
30526,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-41.0,-43.2,-125.815625,21.0,-1426.5006249999997
30526,2020-12-29 00:00:00,23:00,2020-12-29 23:00:00,,,-39.2,-41.8,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-36.1,-39.0,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-29 00:00:00,17:00,2020-12-29 17:00:00,,,-31.0,-34.8,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-29 00:00:00,14:00,2020-12-29 14:00:00,,,-31.8,-37.0,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-29 00:00:00,11:00,2020-12-29 11:00:00,,,-34.6,-38.1,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,27.0,0.0,-37.1,-40.1,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-36.5,-39.4,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-38.7,-42.0,-121.12499999999994,20.0,-1300.6849999999997
30526,2020-12-28 00:00:00,23:00,2020-12-28 23:00:00,,,-40.3,-43.9,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,0.0,-39.5,-42.9,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-28 00:00:00,17:00,2020-12-28 17:00:00,,,-34.5,-38.1,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-31.5,-36.0,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-28 00:00:00,11:00,2020-12-28 11:00:00,,,-35.3,-38.4,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,27.0,0.9,-35.5,-38.4,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-28 00:00:00,05:00,2020-12-28 05:00:00,,,-34.8,-37.1,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-28 00:00:00,02:00,2020-12-28 02:00:00,,,-35.2,-37.4,-114.63999999999986,19.0,-1179.5599999999997
30526,2020-12-27 00:00:00,23:00,2020-12-27 23:00:00,,,-35.8,-38.7,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-27 00:00:00,20:00,2020-12-27 20:00:00,,0.0,-35.3,-37.7,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-27 00:00:00,17:00,2020-12-27 17:00:00,,,-33.0,-36.7,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-27 00:00:00,14:00,2020-12-27 14:00:00,,,-30.4,-34.4,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-27 00:00:00,11:00,2020-12-27 11:00:00,,,-38.2,-40.9,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-27 00:00:00,08:00,2020-12-27 08:00:00,26.0,0.0,-36.0,-38.4,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-27 00:00:00,05:00,2020-12-27 05:00:00,,,-31.6,-33.9,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-27 00:00:00,02:00,2020-12-27 02:00:00,,,-28.5,-31.0,-96.17999999999991,18.0,-1064.9199999999998
30526,2020-12-26 00:00:00,23:00,2020-12-26 23:00:00,,,-29.8,-32.2,-71.26171875,17.0,-968.74
30526,2020-12-26 00:00:00,20:00,2020-12-26 20:00:00,,0.0,-28.4,-30.8,-71.26171875,17.0,-968.74
30526,2020-12-26 00:00:00,17:00,2020-12-26 17:00:00,,,-24.0,-27.2,-71.26171875,17.0,-968.74
30526,2020-12-26 00:00:00,14:00,2020-12-26 14:00:00,,,-20.2,-26.0,-71.26171875,17.0,-968.74
30526,2020-12-26 00:00:00,11:00,2020-12-26 11:00:00,,,-23.7,-26.3,-71.26171875,17.0,-968.74
30526,2020-12-26 00:00:00,08:00,2020-12-26 08:00:00,26.0,0.7,-26.0,-27.8,-71.26171875,17.0,-968.74
30526,2020-12-26 00:00:00,05:00,2020-12-26 05:00:00,,,-25.2,-27.7,-71.26171875,17.0,-968.74
30526,2020-12-26 00:00:00,02:00,2020-12-26 02:00:00,,,-25.4,-27.2,-71.26171875,17.0,-968.74
30526,2020-12-25 00:00:00,23:00,2020-12-25 23:00:00,,,-26.7,-28.5,-89.30453125000005,16.0,-897.47828125
30526,2020-12-25 00:00:00,20:00,2020-12-25 20:00:00,,0.0,-30.0,-32.4,-89.30453125000005,16.0,-897.47828125
30526,2020-12-25 00:00:00,17:00,2020-12-25 17:00:00,,,-26.9,-30.0,-89.30453125000005,16.0,-897.47828125
30526,2020-12-25 00:00:00,14:00,2020-12-25 14:00:00,,,-26.0,-29.8,-89.30453125000005,16.0,-897.47828125
30526,2020-12-25 00:00:00,11:00,2020-12-25 11:00:00,,,-33.4,-37.7,-89.30453125000005,16.0,-897.47828125
30526,2020-12-25 00:00:00,08:00,2020-12-25 08:00:00,25.0,0.0,-33.2,-35.6,-89.30453125000005,16.0,-897.47828125
30526,2020-12-25 00:00:00,05:00,2020-12-25 05:00:00,,,-35.3,-38.4,-89.30453125000005,16.0,-897.47828125
30526,2020-12-25 00:00:00,02:00,2020-12-25 02:00:00,,,-33.8,-36.2,-89.30453125000005,16.0,-897.47828125
