id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
30521,2020-12-31 00:00:00,23:00,2020-12-31 23:00:00,,,-41.2,-46.1,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-39.4,-44.0,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-31 00:00:00,17:00,2020-12-31 17:00:00,,,-37.5,-42.0,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-36.5,-40.9,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-41.6,-46.5,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-31 00:00:00,08:00,2020-12-31 08:00:00,26.0,0.0,-42.7,-47.7,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-42.4,-47.4,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-41.2,-46.1,-192.49218749999994,5.0,-943.0778124999999
30521,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-39.9,-44.7,-173.84296875000007,4.0,-750.585625
30521,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-38.7,-43.2,-173.84296875000007,4.0,-750.585625
30521,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-35.6,-40.0,-173.84296875000007,4.0,-750.585625
30521,2020-12-30 00:00:00,14:00,2020-12-30 14:00:00,,,-32.4,-36.6,-173.84296875000007,4.0,-750.585625
30521,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-39.9,-44.5,-173.84296875000007,4.0,-750.585625
30521,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,26.0,0.0,-40.9,-45.6,-173.84296875000007,4.0,-750.585625
30521,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-40.5,-45.2,-173.84296875000007,4.0,-750.585625
30521,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-38.6,-43.0,-173.84296875000007,4.0,-750.585625
30521,2020-12-29 00:00:00,23:00,2020-12-29 23:00:00,,,-36.7,-40.9,-161.25062499999996,3.0,-576.74265625
30521,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-32.8,-36.6,-161.25062499999996,3.0,-576.74265625
30521,2020-12-29 00:00:00,17:00,2020-12-29 17:00:00,,,-30.7,-35.9,-161.25062499999996,3.0,-576.74265625
30521,2020-12-29 00:00:00,14:00,2020-12-29 14:00:00,,,-31.6,-36.9,-161.25062499999996,3.0,-576.74265625
30521,2020-12-29 00:00:00,11:00,2020-12-29 11:00:00,,,-34.3,-38.9,-161.25062499999996,3.0,-576.74265625
30521,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,26.0,0.0,-35.9,-40.2,-161.25062499999996,3.0,-576.74265625
30521,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-38.4,-42.9,-161.25062499999996,3.0,-576.74265625
