id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30714,2017-01-01 00:00:00,-34.6875,0.0,0.0,0.0,-27.75,-29.0,27.0
30714,2017-01-02 00:00:00,-20.87999999999997,0.0,0.0,0.0,-23.200000000000003,-24.1,35.0
30714,2017-01-03 00:00:00,-28.730000000000008,0.0,0.0,0.0,-8.450000000000001,-11.850000000000001,34.0
30714,2017-01-04 00:00:00,3.354999999999998,0.0,0.0,0.0,0.5499999999999998,-5.55,7.0
30714,2017-01-05 00:00:00,4.65,0.0,4.65,8.0,4.65,3.6500000000000004,
30714,2017-01-06 00:00:00,42.75,0.0,42.75,7.0,11.25,7.45,
30714,2017-01-07 00:00:00,63.94500000000004,1.0,106.69500000000004,0.1,20.3,17.15,
30714,2017-01-08 00:00:00,49.58999999999996,2.0,156.28500000000005,0.6,17.4,14.55,
30714,2017-01-09 00:00:00,10.625000000000018,0.0,10.625000000000018,8.0,12.5,11.649999999999999,
30714,2017-01-10 00:00:00,-1.74,1.0,8.885000000000018,0.0,-1.45,-2.65,
30714,2017-01-11 00:00:00,-13.950000000000006,2.0,-5.064999999999989,0.0,-7.75,-9.55,3.0
30714,2017-01-12 00:00:00,-7.949999999999996,3.0,-13.014999999999985,2.0,-13.25,-13.85,20.0
30714,2017-01-13 00:00:00,-19.80499999999995,4.0,-32.819999999999936,0.0,-23.3,-24.15,29.0
30714,2017-01-14 00:00:00,-18.82750000000003,5.0,-51.647499999999965,0.0,-22.15,-23.0,28.0
30714,2017-01-15 00:00:00,-10.890000000000024,6.0,-62.5375,0.8,-18.15,-18.75,29.0
30714,2017-01-16 00:00:00,-14.235000000000046,7.0,-76.77250000000004,0.6,-21.9,-22.55,30.0
30714,2017-01-17 00:00:00,-13.200000000000031,8.0,-89.97250000000007,1.0,-22.0,-22.6,31.0
30714,2017-01-18 00:00:00,-31.107499999999963,9.0,-121.08000000000004,0.3,-27.05,-28.2,32.0
30714,2017-01-19 00:00:00,-19.480000000000015,10.0,-140.56000000000006,0.0,-24.35,-25.150000000000002,32.0
30714,2017-01-20 00:00:00,-23.2274999999999,11.0,-163.78749999999997,1.0,-24.450000000000003,-25.4,33.0
30714,2017-01-21 00:00:00,-32.88999999999996,12.0,-196.67749999999992,0.0,-28.6,-29.75,33.0
30714,2017-01-22 00:00:00,-30.360000000000056,13.0,-227.0375,0.0,-26.4,-27.55,32.0
30714,2017-01-23 00:00:00,-14.220000000000033,14.0,-241.2575,0.0,-23.7,-24.3,31.0
30714,2017-01-24 00:00:00,-11.30999999999996,15.0,-252.5675,0.0,-18.85,-19.45,31.0
30714,2017-01-25 00:00:00,-10.497499999999992,16.0,-263.06499999999994,2.0,-11.05,-12.0,37.0
30714,2017-01-26 00:00:00,-43.47000000000001,17.0,-306.535,0.0,-24.15,-25.95,38.0
30714,2017-01-27 00:00:00,-26.659999999999958,0.0,-26.659999999999958,3.0,-17.200000000000003,-18.75,37.0
30714,2017-01-28 00:00:00,-55.620000000000026,1.0,-82.27999999999997,0.3,-30.900000000000002,-32.7,38.0
30714,2017-01-29 00:00:00,-49.58250000000006,2.0,-131.86250000000004,0.0,-30.049999999999997,-31.7,38.0
30714,2017-01-30 00:00:00,-26.5,3.0,-158.36250000000004,0.0,-26.5,-27.5,37.0
30714,2017-01-31 00:00:00,-21.504999999999946,4.0,-179.86749999999998,0.0,-25.3,-26.15,36.0
30714,2017-02-01 00:00:00,-17.324999999999974,5.0,-197.19249999999997,0.0,-19.25,-20.15,27.0
30714,2017-02-02 00:00:00,-26.25,6.0,-223.44249999999997,0.0,-21.0,-22.25,35.0
30714,2017-02-03 00:00:00,-13.780000000000005,7.0,-237.22249999999997,,-5.3,-7.9,33.0
30714,2017-02-04 00:00:00,10.512499999999998,8.0,-226.70999999999995,0.0,1.4499999999999997,-5.8,
30714,2017-02-05 00:00:00,7.8375,9.0,-218.87249999999997,2.0,2.85,0.1,
30714,2017-02-06 00:00:00,152.63999999999996,10.0,-66.23249999999999,0.0,14.399999999999999,3.8000000000000003,
30714,2017-02-07 00:00:00,34.56000000000001,0.0,34.56000000000001,19.0,19.2,17.4,
30714,2017-02-08 00:00:00,19.090000000000035,0.0,19.090000000000035,3.0,16.6,15.45,
30714,2017-02-09 00:00:00,14.580000000000013,0.0,14.580000000000013,22.0,12.15,10.95,
30714,2017-02-10 00:00:00,-5.267499999999999,1.0,9.312500000000014,0.0,-2.15,-4.6,
30714,2017-02-11 00:00:00,-18.16,2.0,-8.847499999999982,0.0,-11.35,-12.95,3.0
30714,2017-02-12 00:00:00,-17.59500000000011,3.0,-26.44250000000009,0.4,-19.549999999999997,-20.450000000000003,23.0
30714,2017-02-13 00:00:00,-15.817500000000043,4.0,-42.26000000000013,0.6,-16.65,-17.6,32.0
30714,2017-02-14 00:00:00,-8.969999999999994,0.0,-8.969999999999994,3.0,-14.95,-15.549999999999999,34.0
30714,2017-02-15 00:00:00,-20.99499999999991,1.0,-29.964999999999904,0.8,-22.1,-23.049999999999997,36.0
30714,2017-02-16 00:00:00,-30.839999999999893,2.0,-60.804999999999794,0.0,-25.700000000000003,-26.9,37.0
30714,2017-02-17 00:00:00,-40.75499999999997,3.0,-101.55999999999976,0.0,-21.450000000000003,-23.35,37.0
30714,2017-02-18 00:00:00,-31.61000000000002,4.0,-133.1699999999998,2.0,-10.899999999999999,-13.8,36.0
30714,2017-02-19 00:00:00,-40.770000000000095,5.0,-173.93999999999988,0.2,-22.65,-24.450000000000003,37.0
30714,2017-02-20 00:00:00,-17.147499999999987,6.0,-191.08749999999984,0.0,-18.05,-19.0,37.0
30714,2017-02-21 00:00:00,-32.72000000000003,7.0,-223.8074999999999,0.0,-20.45,-22.05,37.0
30714,2017-02-22 00:00:00,-29.02500000000001,8.0,-252.8324999999999,0.0,-13.5,-15.65,35.0
30714,2017-02-23 00:00:00,-33.00444444444444,9.0,-285.8369444444443,0.0,-10.533333333333333,-13.666666666666666,35.0
30714,2017-02-24 00:00:00,-9.089999999999998,10.0,-294.9269444444443,0.0,-5.05,-6.85,33.0
30714,2017-02-25 00:00:00,-45.0225,11.0,-339.9494444444443,0.0,-10.35,-14.7,33.0
30714,2017-02-26 00:00:00,-34.61750000000001,12.0,-374.5669444444443,0.0,-11.35,-14.4,32.0
30714,2017-02-27 00:00:00,-8.3125,13.0,-382.8794444444443,2.0,-6.65,-7.9,32.0
30714,2017-02-28 00:00:00,-33.81000000000002,14.0,-416.6894444444443,0.0,-16.099999999999998,-18.2,34.0
30714,2017-03-01 00:00:00,-14.235000000000046,15.0,-430.9244444444444,0.0,-21.9,-22.55,16.0
30714,2017-03-02 00:00:00,-18.945000000000046,16.0,-449.8694444444444,0.0,-21.05,-21.950000000000003,34.0
30714,2017-03-03 00:00:00,-9.8,0.0,-9.8,3.0,-4.0,-6.45,36.0
30714,2017-03-04 00:00:00,-5.4,1.0,-15.2,0.2,-2.25,-4.65,
30714,2017-03-05 00:00:00,2.2050000000000005,2.0,-12.995,1.0,0.45000000000000007,-4.45,1.0
30714,2017-03-06 00:00:00,11.212500000000004,0.0,11.212500000000004,5.0,9.75,8.6,
30714,2017-03-07 00:00:00,13.904999999999978,0.0,13.904999999999978,54.0,15.45,14.55,
30714,2017-03-08 00:00:00,24.75,1.0,38.65499999999998,2.0,16.5,15.0,
30714,2017-03-09 00:00:00,6.7125,0.0,6.7125,7.0,8.95,8.2,
30714,2017-03-10 00:00:00,-10.3275,1.0,-3.6149999999999993,0.0,-4.05,-6.6,
30714,2017-03-11 00:00:00,-13.942500000000004,2.0,-17.5575,0.0,-8.45,-10.1,2.0
30714,2017-03-12 00:00:00,-26.12000000000006,3.0,-43.67750000000007,0.0,-21.766666666666666,-22.96666666666667,21.0
30714,2017-03-13 00:00:00,-39.52999999999998,4.0,-83.20750000000004,0.0,-11.8,-15.149999999999999,43.0
30714,2017-03-14 00:00:00,-32.30499999999998,5.0,-115.51250000000002,0.0,-9.100000000000001,-12.649999999999999,39.0
30714,2017-03-15 00:00:00,-34.85000000000001,6.0,-150.3625,0.0,-8.5,-12.600000000000001,39.0
30714,2017-03-16 00:00:00,-32.095,7.0,-182.4575,0.0,-4.9,-11.45,38.0
30714,2017-03-17 00:00:00,-44.962500000000006,8.0,-227.42,1.0,-8.25,-13.700000000000001,39.0
30714,2017-03-18 00:00:00,-97.63499999999996,9.0,-325.05499999999995,0.0,-14.15,-21.049999999999997,38.0
30714,2017-03-19 00:00:00,-55.67999999999999,10.0,-380.735,0.0,-12.799999999999999,-17.15,38.0
30714,2017-03-20 00:00:00,-69.9125,11.0,-450.6474999999999,0.0,-11.75,-17.7,37.0
30714,2017-03-21 00:00:00,-64.31,12.0,-514.9575,0.0,-10.9,-16.8,37.0
30714,2017-03-22 00:00:00,-49.488888888888894,13.0,-564.4463888888889,0.0,-5.666666666666667,-14.4,37.0
30714,2017-03-23 00:00:00,-4.305,14.0,-568.7513888888889,0.4,-4.1000000000000005,-5.15,37.0
30714,2017-03-24 00:00:00,-35.275000000000006,15.0,-604.0263888888888,0.0,-8.3,-12.55,36.0
30714,2017-03-25 00:00:00,-48.56666666666668,16.0,-652.5930555555556,0.0,-9.4,-14.566666666666668,35.0
30714,2017-03-26 00:00:00,-28.0,17.0,-680.5930555555556,0.0,-5.6000000000000005,-10.6,34.0
30714,2017-03-27 00:00:00,-14.429999999999998,18.0,-695.0230555555555,0.0,-2.6,-8.149999999999999,33.0
30714,2017-03-28 00:00:00,-12.18,19.0,-707.2030555555555,0.0,-2.8,-7.15,31.0
30714,2017-03-29 00:00:00,13.125,20.0,-694.0780555555555,2.0,2.1,-4.15,29.0
30714,2017-03-30 00:00:00,-10.0825,21.0,-704.1605555555554,0.0,-1.85,-7.3,20.0
30714,2017-03-31 00:00:00,10.229999999999997,22.0,-693.9305555555554,0.0,1.0999999999999996,-8.2,18.0
30714,2017-04-01 00:00:00,-19.30500000000005,23.0,-713.2355555555555,0.0,-21.45,-22.35,25.0
30714,2017-04-02 00:00:00,-19.294999999999877,24.0,-732.5305555555553,0.0,-22.700000000000003,-23.549999999999997,34.0
30714,2017-04-03 00:00:00,-17.99999999999999,25.0,-750.5305555555553,0.4,-10.0,-11.799999999999999,41.0
30714,2017-04-04 00:00:00,-5.842500000000001,0.0,-5.842500000000001,5.0,-2.85,-4.9,10.0
30714,2017-04-05 00:00:00,36.4375,1.0,30.595,0.0,2.75,-10.5,
30714,2017-04-06 00:00:00,17.34,0.0,17.34,3.0,6.8,4.25,
30714,2017-04-07 00:00:00,16.847500000000007,0.0,16.847500000000007,5.0,14.65,13.5,
30714,2017-04-08 00:00:00,97.96999999999998,1.0,114.8175,0.0,20.2,15.35,
30714,2017-04-09 00:00:00,15.1875,2.0,130.005,0.0,6.75,4.5,
30714,2017-04-10 00:00:00,14.175,3.0,144.18,0.0,2.7,-2.55,
