id_station,date,t(t-r),n,kp,RRR,T,Td,sss
29892,2017-01-01 00:00:00,-59.66999999999995,0.0,0.0,0.0,-22.95,-25.549999999999997,18.0
29892,2017-01-02 00:00:00,-35.55750000000004,0.0,0.0,0.0,-21.549999999999997,-23.2,23.0
29892,2017-01-03 00:00:00,-17.939999999999998,0.0,0.0,0.0,-6.9,-9.5,26.0
29892,2017-01-04 00:00:00,-9.86,0.0,0.0,0.0,-1.4499999999999997,-8.25,7.0
29892,2017-01-05 00:00:00,18.2325,0.0,0.0,2.0,2.55,-4.6,
29892,2017-01-06 00:00:00,137.0625,0.0,137.0625,4.0,12.75,1.9999999999999998,
29892,2017-01-07 00:00:00,56.88500000000003,1.0,193.94750000000005,0.5,18.35,15.25,
29892,2017-01-08 00:00:00,90.825,2.0,284.77250000000004,0.4,17.3,12.05,
29892,2017-01-09 00:00:00,3.060000000000007,3.0,287.83250000000004,2.0,10.2,9.899999999999999,
29892,2017-01-10 00:00:00,0.7299999999999999,4.0,288.56250000000006,0.0,0.19999999999999996,-3.45,
29892,2017-01-11 00:00:00,-17.5,5.0,271.06250000000006,0.0,-8.75,-10.75,9.0
29892,2017-01-12 00:00:00,-14.202499999999963,6.0,256.86000000000007,0.2,-14.950000000000001,-15.899999999999999,23.0
29892,2017-01-13 00:00:00,-72.24000000000011,7.0,184.61999999999995,0.0,-25.799999999999997,-28.6,19.0
29892,2017-01-14 00:00:00,-62.375000000000085,8.0,122.24499999999986,0.0,-24.95,-27.450000000000003,19.0
29892,2017-01-15 00:00:00,-77.9625,9.0,44.28249999999986,0.0,-28.35,-31.1,19.0
29892,2017-01-16 00:00:00,-57.88499999999994,10.0,-13.602500000000084,0.9,-22.700000000000003,-25.25,19.0
29892,2017-01-17 00:00:00,-95.61749999999992,11.0,-109.22,0.0,-31.35,-34.4,20.0
29892,2017-01-18 00:00:00,-101.18500000000007,12.0,-210.4050000000001,0.0,-34.3,-37.25,20.0
29892,2017-01-19 00:00:00,-66.22749999999998,13.0,-276.63250000000005,0.0,-22.45,-25.4,20.0
29892,2017-01-20 00:00:00,-73.28000000000006,14.0,-349.91250000000014,0.0,-22.9,-26.1,20.0
29892,2017-01-21 00:00:00,-83.39000000000003,15.0,-433.3025000000002,0.0,-26.9,-30.0,20.0
29892,2017-01-22 00:00:00,-70.27999999999993,16.0,-503.5825000000001,0.0,-25.1,-27.9,20.0
29892,2017-01-23 00:00:00,-55.97249999999995,17.0,-559.5550000000001,0.0,-21.950000000000003,-24.5,20.0
29892,2017-01-24 00:00:00,-36.45,18.0,-596.0050000000001,0.2,-16.2,-18.45,20.0
29892,2017-01-25 00:00:00,-56.02749999999998,0.0,-56.02749999999998,3.0,-15.350000000000001,-19.0,27.0
29892,2017-01-26 00:00:00,-118.9625,1.0,-174.98999999999998,0.0,-15.350000000000001,-23.1,27.0
29892,2017-01-27 00:00:00,-87.3,2.0,-262.29,2.0,-19.4,-23.9,23.0
29892,2017-01-28 00:00:00,-115.99499999999988,3.0,-378.2849999999999,0.0,-31.35,-35.05,23.0
29892,2017-01-29 00:00:00,-115.3125,4.0,-493.5974999999999,0.0,-30.75,-34.5,23.0
29892,2017-01-30 00:00:00,-76.03499999999998,5.0,-569.6324999999998,0.0,-20.55,-24.25,23.0
29892,2017-01-31 00:00:00,-75.2375,6.0,-644.8699999999998,0.0,-23.15,-26.4,23.0
29892,2017-02-01 00:00:00,-82.07999999999998,7.0,-726.9499999999998,0.0,-10.8,-18.4,18.0
29892,2017-02-02 00:00:00,-16.250000000000007,8.0,-743.1999999999998,2.0,-12.5,-13.8,26.0
29892,2017-02-03 00:00:00,-4.257500000000002,9.0,-747.4574999999999,0.0,-6.55,-7.2,26.0
29892,2017-02-04 00:00:00,-4.574999999999999,10.0,-752.0324999999999,0.5,-1.5,-4.55,
29892,2017-02-05 00:00:00,-1.6200000000000003,11.0,-753.6524999999999,0.5,-0.9,-2.7,
29892,2017-02-06 00:00:00,63.99249999999999,12.0,-689.66,0.0,8.95,1.8,
29892,2017-02-07 00:00:00,17.874999999999993,13.0,-671.785,0.4,16.25,15.15,
29892,2017-02-08 00:00:00,109.395,14.0,-562.39,0.0,18.7,12.85,
29892,2017-02-09 00:00:00,6.419999999999996,0.0,6.419999999999996,3.0,10.7,10.1,
29892,2017-02-10 00:00:00,-10.4625,1.0,-4.042500000000003,0.0,-1.3499999999999999,-9.1,
29892,2017-02-11 00:00:00,-24.57000000000001,2.0,-28.61250000000002,0.0,-11.7,-13.8,9.0
29892,2017-02-12 00:00:00,-22.5,3.0,-51.11250000000002,0.0,-18.0,-19.25,23.0
29892,2017-02-13 00:00:00,-48.67,4.0,-99.7825,0.2,-15.700000000000001,-18.8,27.0
29892,2017-02-14 00:00:00,-75.5625,5.0,-175.34500000000003,0.0,-23.25,-26.5,28.0
29892,2017-02-15 00:00:00,-100.1325,6.0,-275.4775,0.0,-25.35,-29.3,28.0
29892,2017-02-16 00:00:00,-120.82999999999991,7.0,-396.3075,0.0,-28.1,-32.4,28.0
29892,2017-02-17 00:00:00,-95.54499999999996,8.0,-491.8524999999999,0.0,-19.700000000000003,-24.55,28.0
29892,2017-02-18 00:00:00,-69.165,9.0,-561.0174999999999,0.0,-13.05,-18.35,28.0
29892,2017-02-19 00:00:00,-119.75,10.0,-680.7674999999999,0.0,-23.95,-28.95,28.0
29892,2017-02-20 00:00:00,-148.50250000000003,11.0,-829.27,0.0,-15.55,-25.1,28.0
29892,2017-02-21 00:00:00,-128.125,12.0,-957.395,0.0,-12.5,-22.75,27.0
29892,2017-02-22 00:00:00,-76.47500000000001,13.0,-1033.87,0.0,-9.5,-17.55,27.0
29892,2017-02-23 00:00:00,-27.47222222222222,14.0,-1061.342222222222,0.0,-7.166666666666667,-11.0,27.0
29892,2017-02-24 00:00:00,-20.580000000000005,15.0,-1081.922222222222,0.0,-4.2,-9.100000000000001,26.0
29892,2017-02-25 00:00:00,-50.75,16.0,-1132.672222222222,0.0,-14.5,-18.0,26.0
29892,2017-02-26 00:00:00,-42.785,17.0,-1175.457222222222,0.0,-9.950000000000001,-14.25,25.0
29892,2017-02-27 00:00:00,-20.925,18.0,-1196.382222222222,0.0,-6.75,-9.85,24.0
29892,2017-02-28 00:00:00,-24.763333333333318,19.0,-1221.1455555555551,0.6,-13.033333333333333,-14.933333333333332,25.0
29892,2017-03-01 00:00:00,-52.85000000000002,20.0,-1273.9955555555553,0.0,-15.1,-18.6,18.0
29892,2017-03-02 00:00:00,-47.51999999999999,21.0,-1321.5155555555552,0.0,-17.6,-20.3,26.0
29892,2017-03-03 00:00:00,-34.500000000000014,22.0,-1356.0155555555552,,-7.5,-12.100000000000001,28.0
29892,2017-03-04 00:00:00,-18.8825,0.0,-18.8825,3.0,-4.15,-8.7,3.0
29892,2017-03-05 00:00:00,-2.91,1.0,-21.7925,2.0,-0.5999999999999999,-5.45,
29892,2017-03-06 00:00:00,29.782499999999995,0.0,29.782499999999995,5.0,10.45,7.6,
29892,2017-03-07 00:00:00,9.660000000000023,0.0,9.660000000000023,3.0,16.1,15.5,
29892,2017-03-08 00:00:00,77.6,1.0,87.26000000000002,0.0,16.0,11.15,
29892,2017-03-09 00:00:00,16.0125,0.0,16.0125,6.0,9.15,7.4,
29892,2017-03-10 00:00:00,-6.899999999999999,1.0,9.1125,0.0,-2.0,-5.449999999999999,
29892,2017-03-11 00:00:00,-1.9500000000000048,2.0,7.162499999999996,0.0,-6.5,-6.800000000000001,9.0
29892,2017-03-12 00:00:00,-31.79000000000005,3.0,-24.62750000000005,0.0,-18.7,-20.400000000000002,22.0
29892,2017-03-13 00:00:00,-63.04249999999999,4.0,-87.67000000000004,0.0,-7.550000000000001,-15.899999999999999,22.0
29892,2017-03-14 00:00:00,-56.265,5.0,-143.93500000000006,0.0,-6.05,-15.350000000000001,22.0
29892,2017-03-15 00:00:00,-43.215,6.0,-187.1500000000001,0.0,-6.7,-13.15,22.0
29892,2017-03-16 00:00:00,-49.21000000000001,7.0,-236.36000000000007,0.0,-6.65,-14.05,22.0
29892,2017-03-17 00:00:00,-91.53,8.0,-327.89000000000004,0.0,-16.200000000000003,-21.85,20.0
29892,2017-03-18 00:00:00,-107.31,9.0,-435.2000000000001,0.0,-14.6,-21.95,22.0
29892,2017-03-20 00:00:00,-138.57500000000002,10.0,-573.7750000000001,0.0,-11.5,-23.55,21.0
29892,2017-03-21 00:00:00,-59.09500000000003,11.0,-632.8700000000001,0.0,-11.15,-16.450000000000003,21.0
29892,2017-03-22 00:00:00,-48.65333333333333,12.0,-681.5233333333334,0.0,-8.200000000000001,-14.133333333333333,21.0
29892,2017-03-23 00:00:00,-46.5,13.0,-728.0233333333334,0.0,-7.75,-13.75,20.0
29892,2017-03-24 00:00:00,-49.29,14.0,-777.3133333333334,0.0,-7.95,-14.15,20.0
29892,2017-03-25 00:00:00,-59.81777777777778,15.0,-837.1311111111112,0.0,-10.433333333333335,-16.166666666666668,20.0
29892,2017-03-26 00:00:00,-22.56,16.0,-859.6911111111111,0.0,-4.8,-9.5,18.0
29892,2017-03-27 00:00:00,-6.750000000000002,17.0,-866.4411111111111,0.0,-1.2500000000000002,-6.65,18.0
29892,2017-03-28 00:00:00,1.3050000000000002,18.0,-865.1361111111112,1.0,0.30000000000000004,-4.05,18.0
29892,2017-03-29 00:00:00,0.365000000000002,19.0,-864.7711111111112,0.0,0.050000000000000266,-7.25,18.0
29892,2017-03-30 00:00:00,-2.690000000000002,20.0,-867.4611111111112,0.0,-0.20000000000000018,-13.65,16.0
29892,2017-03-31 00:00:00,13.870000000000005,21.0,-853.5911111111112,0.0,1.9000000000000001,-5.4,8.0
29892,2017-04-01 00:00:00,-54.595000000000006,22.0,-908.1861111111112,0.0,-17.9,-20.95,18.0
29892,2017-04-02 00:00:00,-63.07499999999997,23.0,-971.2611111111112,0.0,-21.75,-24.65,26.0
29892,2017-04-03 00:00:00,-41.650000000000006,24.0,-1012.9111111111112,0.0,-8.5,-13.4,28.0
29892,2017-04-04 00:00:00,-32.099999999999994,25.0,-1045.0111111111112,0.0,-5.35,-11.35,2.0
29892,2017-04-05 00:00:00,3.6150000000000007,26.0,-1041.3961111111112,0.0,0.30000000000000004,-11.75,
29892,2017-04-06 00:00:00,9.025,0.0,9.025,10.0,4.75,2.85,
29892,2017-04-07 00:00:00,95.10000000000004,1.0,104.12500000000004,0.5,15.850000000000001,9.85,
29892,2017-04-08 00:00:00,153.22250000000005,2.0,257.3475000000001,0.0,18.35,10.0,
29892,2017-04-09 00:00:00,54.45,3.0,311.79750000000007,0.0,8.25,1.6500000000000001,
29892,2017-04-10 00:00:00,-3.4200000000000004,4.0,308.37750000000005,0.0,-1.7999999999999998,-3.7,
29892,2017-04-11 00:00:00,-4.42,5.0,303.95750000000004,0.0,-1.7000000000000002,-4.3,8.0
29892,2017-04-12 00:00:00,-43.32749999999999,6.0,260.63000000000005,0.0,-7.949999999999999,-13.399999999999999,22.0
29892,2017-04-13 00:00:00,62.525,7.0,323.15500000000003,0.0,6.1,-4.15,
29892,2017-04-14 00:00:00,48.98499999999999,8.0,372.14,0.0,4.85,-5.25,
29892,2017-04-15 00:00:00,8.942499999999999,9.0,381.0825,0.4,2.4499999999999997,-1.2000000000000002,
29892,2017-04-16 00:00:00,11.744999999999996,10.0,392.8275,1.0,1.3499999999999999,-7.35,4.0
29892,2017-04-17 00:00:00,18.06,11.0,410.8875000000001,0.0,2.1500000000000004,-6.25,
29892,2017-04-18 00:00:00,13.346666666666666,0.0,13.346666666666666,3.0,1.7333333333333334,-5.966666666666666,
29892,2017-04-19 00:00:00,34.515,1.0,47.861666666666665,0.6,2.95,-8.75,1.0
29892,2017-04-20 00:00:00,43.0,0.0,43.0,3.0,4.3,-5.7,
29892,2017-04-21 00:00:00,-1.1850000000000012,1.0,41.815,0.0,-0.15000000000000013,-8.05,
29892,2017-04-22 00:00:00,-10.402499999999996,2.0,31.4125,0.0,-0.9499999999999997,-11.899999999999999,
29892,2017-04-23 00:00:00,-17.472499999999997,3.0,13.940000000000005,0.0,-1.4499999999999997,-13.5,
29892,2017-04-24 00:00:00,39.38,4.0,53.32000000000001,0.0,2.2,-15.7,
29892,2017-04-25 00:00:00,61.91999999999999,5.0,115.24,0.0,4.8,-8.1,
29892,2017-04-26 00:00:00,79.89999999999999,6.0,195.14,0.0,6.8,-4.95,
29892,2017-04-27 00:00:00,131.04,7.0,326.17999999999995,0.0,9.1,-5.300000000000001,
29892,2017-04-28 00:00:00,113.9175,8.0,440.0975,0.0,9.15,-3.3,
29892,2017-04-29 00:00:00,45.35999999999999,9.0,485.4575,1.0,9.45,4.65,
29892,2017-04-30 00:00:00,31.15750000000001,10.0,516.615,0.0,6.050000000000001,0.9,
29892,2017-05-01 00:00:00,-38.985000000000014,11.0,477.63,0.0,-16.95,-19.25,18.0
29892,2017-05-02 00:00:00,-29.24999999999999,12.0,448.38,1.0,-15.0,-16.95,26.0
29892,2017-05-03 00:00:00,-1.935,13.0,446.445,0.6,-0.9000000000000001,-3.05,28.0
29892,2017-05-04 00:00:00,-44.94500000000001,14.0,401.5,0.0,-4.45,-14.55,
29892,2017-05-05 00:00:00,5.610000000000001,0.0,5.610000000000001,4.0,2.5500000000000003,0.35,5.0
29892,2017-05-06 00:00:00,7.965000000000003,0.0,7.965000000000003,5.0,5.9,4.55,
29892,2017-05-07 00:00:00,59.59499999999997,1.0,67.55999999999997,0.0,13.7,9.350000000000001,
29892,2017-05-08 00:00:00,141.40250000000006,2.0,208.96250000000003,0.0,17.35,9.2,
29892,2017-05-09 00:00:00,32.2875,0.0,32.2875,5.0,10.25,7.1,
29892,2017-05-10 00:00:00,-0.3525000000000007,0.0,-0.3525000000000007,3.0,-2.3499999999999996,-2.5,
29892,2017-05-11 00:00:00,-5.6400000000000015,1.0,-5.992500000000002,0.0,-4.7,-5.9,7.0
29892,2017-05-12 00:00:00,-6.209999999999996,2.0,-12.2025,2.0,-6.9,-7.8,20.0
29892,2017-05-13 00:00:00,136.15999999999997,3.0,123.95749999999995,2.0,14.799999999999999,5.6000000000000005,
29892,2017-05-14 00:00:00,122.57250000000003,4.0,246.53,0.0,13.850000000000001,5.0,
29892,2017-05-15 00:00:00,136.93499999999997,5.0,383.465,0.3,17.9,10.25,
29892,2017-05-16 00:00:00,21.465,0.0,21.465,5.0,8.1,5.45,
29892,2017-05-17 00:00:00,61.77000000000001,1.0,83.23500000000001,0.4,8.700000000000001,1.6000000000000003,
29892,2017-05-18 00:00:00,17.91111111111111,0.0,17.91111111111111,4.0,2.0666666666666664,-6.6000000000000005,
29892,2017-05-19 00:00:00,23.512500000000003,1.0,41.42361111111112,1.0,2.75,-5.8,3.0
29892,2017-05-20 00:00:00,67.71000000000001,2.0,109.13361111111112,0.0,5.550000000000001,-6.65,
29892,2017-05-21 00:00:00,22.3125,3.0,131.44611111111112,0.0,4.25,-1.0,
29892,2017-05-22 00:00:00,135.71999999999997,4.0,267.1661111111111,0.0,10.399999999999999,-2.65,
29892,2017-05-23 00:00:00,179.8,5.0,446.9661111111111,0.0,14.5,2.1,
29892,2017-05-24 00:00:00,308.80500000000006,6.0,755.7711111111112,0.0,17.3,-0.55,
29892,2017-05-25 00:00:00,59.98499999999998,7.0,815.7561111111112,0.5,12.899999999999999,8.25,
29892,2017-05-26 00:00:00,135.29999999999998,8.0,951.0561111111112,0.0,13.2,2.95,
29892,2017-05-27 00:00:00,70.56,9.0,1021.6161111111112,0.7,8.4,0.0,
29892,2017-05-28 00:00:00,131.45,10.0,1153.0661111111112,0.0,11.0,-0.95,
29892,2017-05-29 00:00:00,146.55999999999997,11.0,1299.6261111111112,0.0,12.799999999999999,1.35,
29892,2017-05-30 00:00:00,158.84749999999997,12.0,1458.473611111111,0.0,15.649999999999999,5.5,
29892,2017-05-31 00:00:00,6.389999999999996,0.0,6.389999999999996,6.0,10.65,10.05,
29892,2017-06-01 00:00:00,-29.1,1.0,-22.710000000000004,0.0,-14.55,-16.55,18.0
29892,2017-06-02 00:00:00,-69.88999999999997,2.0,-92.59999999999998,0.0,-24.1,-27.0,27.0
