id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
30726,2020-12-31 00:00:00,17:00,2020-12-31 17:00:00,,,-12.6,-14.2,-45.51374999999998,8.0,-533.2737326388889
30726,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-17.1,-20.3,-45.51374999999998,8.0,-533.2737326388889
30726,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-19.8,-22.6,-45.51374999999998,8.0,-533.2737326388889
30726,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-19.2,-22.2,-45.51374999999998,8.0,-533.2737326388889
30726,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-19.2,-22.1,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-19.6,-22.3,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-19.6,-21.6,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-30 00:00:00,14:00,2020-12-30 14:00:00,,,-12.7,-18.4,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-19.6,-24.1,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,10.0,0.0,-18.3,-21.9,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-16.3,-19.7,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-16.5,-19.5,-61.594374999999964,7.0,-487.75998263888886
30726,2020-12-29 00:00:00,23:00,2020-12-29 23:00:00,,,-17.6,-20.5,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-19.2,-22.4,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-29 00:00:00,17:00,2020-12-29 17:00:00,,,-20.9,-24.4,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-29 00:00:00,14:00,2020-12-29 14:00:00,,,-21.1,-24.3,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-29 00:00:00,11:00,2020-12-29 11:00:00,,,-22.8,-25.6,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,11.0,2.0,-23.7,-26.4,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-24.8,-27.7,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-24.5,-27.2,-65.20218750000001,6.0,-426.1656076388889
30726,2020-12-28 00:00:00,23:00,2020-12-28 23:00:00,,,-24.5,-27.1,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,2.0,-22.2,-25.0,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-28 00:00:00,17:00,2020-12-28 17:00:00,,,-22.0,-24.6,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-21.8,-24.4,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-28 00:00:00,11:00,2020-12-28 11:00:00,,,-22.5,-25.2,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,10.0,2.0,-21.9,-24.4,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-28 00:00:00,05:00,2020-12-28 05:00:00,,,-22.5,-25.2,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-28 00:00:00,02:00,2020-12-28 02:00:00,,,-23.3,-26.0,-59.856875000000045,5.0,-360.9634201388889
30726,2020-12-27 00:00:00,23:00,2020-12-27 23:00:00,,,-25.5,-28.4,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-27 00:00:00,20:00,2020-12-27 20:00:00,,0.4,-25.3,-28.6,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-27 00:00:00,17:00,2020-12-27 17:00:00,,,-24.6,-28.0,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-27 00:00:00,14:00,2020-12-27 14:00:00,,,-22.8,-26.2,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-27 00:00:00,11:00,2020-12-27 11:00:00,,,-21.1,-25.5,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-27 00:00:00,08:00,2020-12-27 08:00:00,10.0,0.0,-20.2,-24.9,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-27 00:00:00,05:00,2020-12-27 05:00:00,,,-19.7,-25.1,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-27 00:00:00,02:00,2020-12-27 02:00:00,,,-18.9,-22.5,-86.54546874999998,4.0,-301.10654513888886
30726,2020-12-26 00:00:00,23:00,2020-12-26 23:00:00,,,-17.4,-21.1,-65.11124999999997,3.0,-214.56107638888886
30726,2020-12-26 00:00:00,20:00,2020-12-26 20:00:00,,0.4,-15.5,-21.0,-65.11124999999997,3.0,-214.56107638888886
30726,2020-12-26 00:00:00,17:00,2020-12-26 17:00:00,,,-13.5,-21.1,-65.11124999999997,3.0,-214.56107638888886
30726,2020-12-26 00:00:00,14:00,2020-12-26 14:00:00,,,-12.0,-18.8,-65.11124999999997,3.0,-214.56107638888886
