id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30054,2017-01-01 00:00:00,-23.887500000000003,0.0,0.0,0.5,-13.0,-14.8375,51.0
30054,2017-01-02 00:00:00,-40.584375000000016,0.0,0.0,0.6,-9.75,-13.912500000000001,60.0
30054,2017-01-03 00:00:00,-77.03718750000002,0.0,0.0,0.2,-26.3375,-29.2625,71.0
30054,2017-01-04 00:00:00,56.20562499999999,0.0,0.0,0.0,5.5375,-4.6125,
30054,2017-01-05 00:00:00,12.7765625,0.0,0.0,0.0,2.125,-3.8874999999999997,
30054,2017-01-06 00:00:00,155.313125,0.0,0.0,0.0,13.775,2.5,
30054,2017-01-07 00:00:00,195.79359375,0.0,0.0,0.0,24.5125,16.525,
30054,2017-01-08 00:00:00,78.21187499999995,0.0,0.0,0.0,20.65,16.8625,
30054,2017-01-09 00:00:00,37.79296875,0.0,0.0,2.0,13.4375,10.625,
30054,2017-01-10 00:00:00,2.4956250000000004,0.0,0.0,0.0,0.8250000000000001,-2.2,
30054,2017-01-11 00:00:00,-23.5875,0.0,0.0,0.5,-10.2,-12.5125,22.0
30054,2017-01-12 00:00:00,-98.85937500000004,0.0,0.0,0.5,-34.6875,-37.5375,43.0
30054,2017-01-13 00:00:00,-93.04531250000012,0.0,0.0,0.0,-41.125,-43.3875,63.0
30054,2017-01-14 00:00:00,-89.39249999999988,0.0,0.0,0.0,-41.1,-43.275,63.0
30054,2017-01-15 00:00:00,-99.83750000000012,0.0,0.0,0.0,-40.75,-43.2,63.0
30054,2017-01-16 00:00:00,-115.62890625,0.0,0.0,0.0,-41.1125,-43.925,63.0
30054,2017-01-17 00:00:00,-80.74875000000004,0.0,0.0,0.4,-35.3,-37.5875,62.0
30054,2017-01-18 00:00:00,-81.36468749999995,0.0,0.0,0.3,-36.775,-38.9875,62.0
30054,2017-01-19 00:00:00,-76.09375,0.0,0.0,0.6,-30.4375,-32.9375,62.0
30054,2017-01-20 00:00:00,-74.30624999999999,0.0,0.0,0.5,-33.025,-35.275,61.0
30054,2017-01-21 00:00:00,-79.1875000000001,0.0,0.0,0.3,-35.0,-37.2625,61.0
30054,2017-01-22 00:00:00,-93.659375,0.0,0.0,0.0,-36.55,-39.1125,60.0
30054,2017-01-23 00:00:00,-46.36937500000001,0.0,0.0,1.0,-21.95,-24.0625,62.0
30054,2017-01-24 00:00:00,-42.15312500000002,0.0,0.0,0.4,-20.5625,-22.6125,64.0
30054,2017-01-25 00:00:00,-32.1003125,0.0,0.0,0.3,-9.2375,-12.7125,62.0
30054,2017-01-26 00:00:00,-45.39468750000004,0.0,0.0,0.3,-14.7625,-17.837500000000002,61.0
30054,2017-01-27 00:00:00,-48.040312500000056,0.0,0.0,0.5,-20.662499999999998,-22.9875,61.0
30054,2017-01-28 00:00:00,-65.68250000000003,0.0,0.0,0.2,-25.2625,-27.8625,62.0
30054,2017-01-29 00:00:00,-74.80312499999998,0.0,0.0,0.0,-18.9375,-22.8875,61.0
30054,2017-01-30 00:00:00,-72.2015625,0.0,0.0,0.7,-15.825,-20.3875,61.0
30054,2017-01-31 00:00:00,-67.86562500000001,0.0,0.0,1.0,-19.05,-22.6125,61.0
30054,2017-02-01 00:00:00,-18.41125,0.0,0.0,0.7,-10.3,-12.0875,50.0
30054,2017-02-02 00:00:00,-23.188125,0.0,0.0,0.3,-6.225,-9.95,59.0
30054,2017-02-03 00:00:00,-103.15031250000006,0.0,0.0,,-29.2625,-32.7875,71.0
30054,2017-02-04 00:00:00,35.64140625,0.0,0.0,0.0,4.1625000000000005,-4.4,44.0
30054,2017-02-05 00:00:00,4.594687499999999,0.0,0.0,0.8,0.975,-3.7375,
30054,2017-02-06 00:00:00,129.81562499999998,0.0,0.0,0.0,15.25,6.7375,
30054,2017-02-07 00:00:00,82.46218749999996,0.0,0.0,0.1,22.1375,18.4125,
30054,2017-02-08 00:00:00,86.82187499999999,0.0,0.0,0.5,20.25,15.9625,
30054,2017-02-09 00:00:00,44.55046874999999,0.0,0.0,0.0,11.7625,7.975,
30054,2017-02-10 00:00:00,4.17828125,0.0,0.0,0.0,1.5125,-1.25,
30054,2017-02-11 00:00:00,-30.3078125,0.0,0.0,0.4,-10.1875,-13.1625,20.0
30054,2017-02-12 00:00:00,-82.45250000000004,0.0,0.0,0.4,-31.7125,-34.3125,43.0
30054,2017-02-13 00:00:00,-51.951250000000016,0.0,0.0,0.3,-22.5875,-24.8875,62.0
30054,2017-02-14 00:00:00,-58.54296875,0.0,0.0,0.3,-26.7625,-28.95,62.0
30054,2017-02-15 00:00:00,-65.16718750000003,0.0,0.0,0.4,-22.375,-25.2875,62.0
30054,2017-02-16 00:00:00,-96.25859375000005,0.0,0.0,0.3,-30.4375,-33.6,61.0
30054,2017-02-17 00:00:00,-88.32156249999993,0.0,0.0,0.0,-30.325,-33.2375,61.0
30054,2017-02-18 00:00:00,-72.31874999999997,0.0,0.0,0.2,-24.9375,-27.8375,61.0
30054,2017-02-19 00:00:00,-43.77296875000003,0.0,0.0,1.0,-16.1375,-18.85,62.0
30054,2017-02-20 00:00:00,-34.7821875,0.0,0.0,2.0,-9.3375,-13.0625,63.0
30054,2017-02-21 00:00:00,-33.08984375000001,0.0,0.0,0.5,-13.4375,-15.9,63.0
30054,2017-02-22 00:00:00,-39.26953124999998,0.0,0.0,0.3,-13.9625,-16.775,63.0
30054,2017-02-23 00:00:00,-16.931250000000006,0.0,-16.931250000000006,4.0,-10.5,-12.1125,65.0
30054,2017-02-24 00:00:00,-8.510624999999992,1.0,-25.441875,1.0,-7.65,-8.7625,73.0
30054,2017-02-25 00:00:00,-5.3481250000000005,2.0,-30.79,1.0,-2.4875,-4.6375,74.0
30054,2017-02-26 00:00:00,-45.609375,3.0,-76.39937499999999,1.0,-8.6875,-13.9375,72.0
30054,2017-02-27 00:00:00,-101.64796874999996,4.0,-178.04734374999992,0.3,-22.0375,-26.65,72.0
30054,2017-02-28 00:00:00,-72.59625000000003,5.0,-250.64359374999995,0.4,-24.3,-27.2875,71.0
30054,2017-03-01 00:00:00,-15.008826530612245,6.0,-265.6524202806122,0.9,-8.128571428571428,-9.975,54.0
30054,2017-03-02 00:00:00,-13.77875,7.0,-279.4311702806122,0.4,-7.55,-9.375,60.0
30054,2017-03-03 00:00:00,-119.15625,8.0,-398.5874202806122,,-31.775,-35.525,70.0
30054,2017-03-04 00:00:00,-11.5775,9.0,-410.1649202806122,0.0,-1.1,-11.625,43.0
30054,2017-03-05 00:00:00,-1.6945312499999998,10.0,-411.8594515306122,0.0,-0.1875,-9.225,
30054,2017-03-06 00:00:00,168.41953125,11.0,-243.4399202806122,0.0,17.6125,8.05,
30054,2017-03-07 00:00:00,77.34687500000001,0.0,77.34687500000001,9.0,23.35,20.0375,
30054,2017-03-08 00:00:00,42.57000000000004,0.0,42.57000000000004,7.0,19.8,17.65,
30054,2017-03-09 00:00:00,36.5765625,1.0,79.14656250000004,0.0,10.8375,7.4625,
30054,2017-03-10 00:00:00,3.0368750000000007,2.0,82.18343750000004,0.3,1.4125,-0.7375,
30054,2017-03-11 00:00:00,-20.02515625000001,3.0,62.15828125000003,2.0,-8.3875,-10.775,19.0
30054,2017-03-12 00:00:00,-88.75,4.0,-26.59171874999997,2.0,-28.4,-31.525,43.0
30054,2017-03-13 00:00:00,-10.00234375,0.0,-10.00234375,3.0,-1.9375,-7.1,71.0
30054,2017-03-14 00:00:00,-8.065625,1.0,-18.06796875,0.4,-1.1125,-8.3625,71.0
30054,2017-03-15 00:00:00,-24.13984375,2.0,-42.2078125,0.0,-3.3125,-10.6,70.0
30054,2017-03-16 00:00:00,-19.105625,3.0,-61.31343749999999,0.4,-4.9625,-8.8125,68.0
30054,2017-03-17 00:00:00,-47.39906250000001,4.0,-108.7125,0.3,-11.0875,-15.3625,69.0
30054,2017-03-18 00:00:00,-41.716406250000006,5.0,-150.42890625,0.0,-9.5625,-13.925,69.0
30054,2017-03-19 00:00:00,-30.870000000000005,6.0,-181.29890625,0.3,-7.2,-11.4875,68.0
30054,2017-03-20 00:00:00,-11.6725,7.0,-192.97140625000003,0.4,-4.025,-6.925,69.0
30054,2017-03-21 00:00:00,-27.23109375,8.0,-220.20250000000004,0.0,-7.2375,-11.0,69.0
30054,2017-03-22 00:00:00,-44.4305580357143,9.0,-264.6330580357143,0.0,-10.6375,-14.814285714285715,68.0
30054,2017-03-23 00:00:00,-35.80015625,10.0,-300.4332142857143,0.0,-7.3625,-12.225,67.0
30054,2017-03-24 00:00:00,1.8832812500000011,11.0,-298.54993303571433,0.0,0.21250000000000013,-8.65,66.0
30054,2017-03-25 00:00:00,-8.39953125,12.0,-306.9494642857143,0.0,-1.2375,-8.025,64.0
30054,2017-03-26 00:00:00,-13.1709375,13.0,-320.1204017857143,0.0,-2.3625,-7.9375,63.0
30054,2017-03-27 00:00:00,-0.9412499999999996,14.0,-321.06165178571433,0.4,-0.1499999999999999,-6.425,60.0
30054,2017-03-28 00:00:00,-26.1225,15.0,-347.18415178571433,0.0,-5.4,-10.2375,59.0
30054,2017-03-29 00:00:00,-25.59609375,16.0,-372.7802455357144,0.0,-4.1875,-10.3,59.0
30054,2017-03-30 00:00:00,18.75,17.0,-354.0302455357144,0.0,2.5,-5.0,59.0
30054,2017-03-31 00:00:00,45.45234375,18.0,-308.57790178571435,0.0,5.6375,-2.425,
30054,2017-04-01 00:00:00,-29.79,19.0,-338.3679017857144,1.0,-8.275,-11.875,55.0
30054,2017-04-02 00:00:00,-17.801250000000014,20.0,-356.1691517857144,0.6,-14.1,-15.3625,62.0
30054,2017-04-03 00:00:00,-107.72062500000006,21.0,-463.8897767857145,,-29.5125,-33.1625,69.0
30054,2017-04-04 00:00:00,-38.315625,22.0,-502.20540178571446,0.0,-4.575,-12.95,42.0
30054,2017-04-05 00:00:00,-2.54375,23.0,-504.7491517857145,0.0,-0.27499999999999997,-9.525,
30054,2017-04-06 00:00:00,164.44312499999995,24.0,-340.3060267857145,0.0,17.5875,8.2375,
30054,2017-04-07 00:00:00,92.39312499999998,25.0,-247.9129017857145,2.0,20.7625,16.3125,
30054,2017-04-08 00:00:00,97.79593749999997,26.0,-150.11696428571454,0.1,20.974999999999998,16.3125,
30054,2017-04-09 00:00:00,58.22124999999999,27.0,-91.89571428571456,0.0,12.3875,7.6875,
30054,2017-04-10 00:00:00,-2.20171875,28.0,-94.09743303571454,0.0,-0.9624999999999999,-3.25,
30054,2017-04-11 00:00:00,-4.391406250000002,0.0,-4.391406250000002,7.0,-4.5625,-5.525,23.0
30054,2017-04-12 00:00:00,-77.29906249999998,1.0,-81.69046874999998,0.9,-27.3625,-30.1875,44.0
30054,2017-04-13 00:00:00,4.6828125,2.0,-77.00765624999998,2.0,1.125,-3.0375,40.0
30054,2017-04-14 00:00:00,-0.983125,3.0,-77.99078124999998,1.0,-0.275,-3.85,39.0
30054,2017-04-15 00:00:00,-11.525937499999998,4.0,-89.51671874999998,0.0,-1.9249999999999998,-7.9125,38.0
30054,2017-04-16 00:00:00,-10.59875,5.0,-100.11546874999998,0.0,-1.7375,-7.8374999999999995,37.0
30054,2017-04-17 00:00:00,3.8000000000000007,6.0,-96.31546874999998,0.6,0.9500000000000002,-3.05,37.0
30054,2017-04-18 00:00:00,13.50875,7.0,-82.80671874999999,0.0,2.525,-2.825,35.0
30054,2017-04-19 00:00:00,10.920000000000002,8.0,-71.88671874999999,1.0,3.2,-0.21250000000000002,34.0
30054,2017-04-20 00:00:00,5.910937499999999,0.0,5.910937499999999,3.0,2.4375,0.012499999999999983,
30054,2017-04-21 00:00:00,0.3832812500000001,1.0,6.29421875,1.0,0.13750000000000004,-2.65,26.0
30054,2017-04-22 00:00:00,-12.53078125,2.0,-6.236562500000001,0.4,-2.4875,-7.525,25.0
30054,2017-04-23 00:00:00,-3.1499999999999995,3.0,-9.3865625,0.0,-0.5249999999999999,-6.525,25.0
30054,2017-04-24 00:00:00,5.614218749999999,4.0,-3.772343750000001,0.0,0.7374999999999999,-6.875,22.0
30054,2017-04-25 00:00:00,40.15124999999999,5.0,36.37890624999999,0.0,4.3,-5.0375,20.0
30054,2017-04-26 00:00:00,67.745,6.0,104.12390625,0.0,6.8,-3.1625,
30054,2017-04-27 00:00:00,82.4578125,7.0,186.58171875,0.0,9.1875,0.21250000000000002,
30054,2017-04-28 00:00:00,19.1575,8.0,205.73921875,2.0,4.85,0.9,
30054,2017-04-29 00:00:00,14.421875,0.0,14.421875,3.0,3.25,-1.1875,
30054,2017-04-30 00:00:00,15.0159375,0.0,15.0159375,5.0,3.5125,-0.7625,
30054,2017-05-01 00:00:00,-58.49296875,0.0,-58.49296875,3.0,-19.9125,-22.85,53.0
30054,2017-05-02 00:00:00,-47.121875,1.0,-105.61484375,0.5,-22.175,-24.3,63.0
30054,2017-05-03 00:00:00,-87.9375,2.0,-193.55234375,0.0,-23.45,-27.2,69.0
30054,2017-05-04 00:00:00,-24.9771875,3.0,-218.52953125,0.0,-3.2124999999999995,-10.9875,42.0
30054,2017-05-05 00:00:00,-7.7240625,4.0,-226.25359375,0.0,-0.9624999999999999,-8.9875,
30054,2017-05-06 00:00:00,27.735312500000003,0.0,27.735312500000003,8.0,10.225,7.512499999999999,
30054,2017-05-07 00:00:00,25.977656249999978,0.0,25.977656249999978,10.0,14.1375,12.3,
30054,2017-05-08 00:00:00,155.9390625,1.0,181.91671875,0.0,21.325,14.0125,
30054,2017-05-09 00:00:00,21.19,0.0,21.19,10.0,10.4,8.3625,
30054,2017-05-10 00:00:00,-1.893125,1.0,19.296875,0.0,-0.6500000000000001,-3.5625,
30054,2017-05-11 00:00:00,-4.209017857142857,0.0,-4.209017857142857,3.0,-1.175,-4.757142857142857,24.0
