id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30069,2017-01-03 00:00:00,-119.91062499999988,0.0,0.0,,-27.725,-32.05,
30069,2017-01-04 00:00:00,56.87222222222221,0.0,0.0,,4.833333333333333,-6.933333333333334,
30069,2017-01-05 00:00:00,50.26666666666666,0.0,0.0,,4.333333333333333,-7.266666666666667,
30069,2017-01-06 00:00:00,118.65,0.0,0.0,,10.5,-0.8,
30069,2017-01-07 00:00:00,246.90500000000003,0.0,0.0,,22.6,11.675,
30069,2017-01-08 00:00:00,120.45,0.0,0.0,,21.9,16.4,
30069,2017-01-09 00:00:00,27.585625000000007,0.0,0.0,,10.925,8.4,
30069,2017-01-10 00:00:00,1.6762499999999996,0.0,0.0,,0.22499999999999998,-7.225,
30069,2017-01-11 00:00:00,-56.46122448979592,0.0,0.0,0.0,-11.357142857142858,-16.32857142857143,
30069,2017-01-12 00:00:00,-115.54374999999978,0.0,0.0,0.0,-33.0125,-36.512499999999996,9.0
30069,2017-01-13 00:00:00,-91.809375,0.0,0.0,,-34.975,-37.6,
30069,2017-01-14 00:00:00,-102.4062500000001,0.0,0.0,,-36.25,-39.075,
30069,2017-01-15 00:00:00,-102.52875000000006,0.0,0.0,,-35.975,-38.825,
30069,2017-01-16 00:00:00,-102.74250000000004,0.0,0.0,,-36.05,-38.9,
30069,2017-01-17 00:00:00,-105.19749999999996,0.0,0.0,,-36.275,-39.175,
30069,2017-01-18 00:00:00,-98.47250000000028,0.0,0.0,,-33.099999999999994,-36.075,
30069,2017-01-19 00:00:00,-88.94437499999998,0.0,0.0,,-28.925,-32.0,
30069,2017-01-20 00:00:00,-81.7562500000001,0.0,0.0,,-31.75,-34.325,
30069,2017-01-21 00:00:00,-102.56499999999996,0.0,0.0,,-28.1,-31.75,
30069,2017-01-22 00:00:00,-98.09374999999996,0.0,0.0,,-26.875,-30.525,
30069,2017-01-23 00:00:00,-88.89500000000002,0.0,0.0,,-19.325,-23.925,
30069,2017-01-24 00:00:00,-39.825,0.0,0.0,,-17.7,-19.95,
30069,2017-01-25 00:00:00,-62.12555555555554,0.0,0.0,,-8.433333333333334,-15.799999999999999,
30069,2017-01-26 00:00:00,-112.40625,0.0,0.0,,-16.35,-23.225,
30069,2017-01-27 00:00:00,-73.27625000000002,0.0,0.0,,-24.025,-27.075,
30069,2017-01-28 00:00:00,-77.6875,0.0,0.0,,-28.25,-31.0,
30069,2017-01-29 00:00:00,-129.6,0.0,0.0,,-16.2,-24.2,
30069,2017-01-30 00:00:00,-126.35,0.0,0.0,,-13.3,-22.8,
30069,2017-01-31 00:00:00,-144.27499999999998,0.0,0.0,,-19.9,-27.15,
30069,2017-02-02 00:00:00,-32.51111111111111,0.0,0.0,,-5.133333333333334,-11.466666666666667,
30069,2017-02-03 00:00:00,-143.37999999999994,0.0,0.0,,-26.8,-32.15,
30069,2017-02-04 00:00:00,80.8888888888889,0.0,0.0,,6.933333333333334,-4.733333333333333,
30069,2017-02-05 00:00:00,51.62666666666668,0.0,0.0,,4.033333333333334,-8.766666666666666,
30069,2017-02-06 00:00:00,260.33625,0.0,0.0,,15.85,-0.575,
30069,2017-02-07 00:00:00,246.59250000000003,0.0,0.0,,23.1,12.425,
30069,2017-02-08 00:00:00,73.49687499999999,0.0,0.0,,20.275,16.65,
30069,2017-02-09 00:00:00,84.046875,0.0,0.0,,12.225,5.35,
30069,2017-02-10 00:00:00,2.7675,0.0,0.0,,0.44999999999999996,-5.7,
30069,2017-02-11 00:00:00,-60.59375000000001,0.0,0.0,0.0,-8.75,-15.675,
30069,2017-02-12 00:00:00,-136.37250000000006,0.0,0.0,0.0,-31.35,-35.7,9.0
30069,2017-02-13 00:00:00,-60.45000000000003,0.0,0.0,,-23.25,-25.85,
30069,2017-02-14 00:00:00,-52.90999999999996,0.0,0.0,,-20.35,-22.95,
30069,2017-02-15 00:00:00,-64.49812499999999,0.0,0.0,,-20.975,-24.05,
30069,2017-02-16 00:00:00,-126.178125,0.0,0.0,,-23.475,-28.85,
30069,2017-02-17 00:00:00,-139.69374999999997,0.0,0.0,,-27.125,-32.275,
