id_station,date,t(t-r),n,kp,RRR,T,Td,sss
30323,2017-01-01 00:00:00,-29.851875000000007,0.0,0.0,0.0,-9.7875,-12.8375,30.0
30323,2017-01-02 00:00:00,-35.74375,0.0,0.0,0.0,-15.05,-17.425,34.0
30323,2017-01-03 00:00:00,-33.05624999999999,0.0,0.0,1.0,-10.75,-13.825,42.0
30323,2017-01-04 00:00:00,72.2128125,0.0,0.0,0.0,4.8875,-9.8875,14.0
30323,2017-01-05 00:00:00,51.7603125,0.0,0.0,0.1,5.1375,-4.9375,
30323,2017-01-06 00:00:00,47.94968750000001,0.0,47.94968750000001,3.0,10.175,5.4625,
30323,2017-01-07 00:00:00,185.1609375,0.0,185.1609375,6.0,23.625,15.7875,
30323,2017-01-08 00:00:00,82.54312499999999,1.0,267.7040625,0.7,19.95,15.8125,
30323,2017-01-09 00:00:00,44.465625,0.0,44.465625,4.0,13.175,9.8,
30323,2017-01-10 00:00:00,1.5749999999999995,1.0,46.040625000000006,0.1,0.9999999999999999,-0.5750000000000001,
30323,2017-01-11 00:00:00,-22.711093750000007,2.0,23.32953125,0.4,-9.5125,-11.9,9.0
30323,2017-01-12 00:00:00,-52.91015625,3.0,-29.580625,1.0,-19.6875,-22.375,19.0
30323,2017-01-13 00:00:00,-152.17124999999987,4.0,-181.75187499999987,0.0,-35.7,-39.9625,31.0
30323,2017-01-14 00:00:00,-145.38390624999997,5.0,-327.1357812499998,0.0,-34.5125,-38.725,31.0
30323,2017-01-15 00:00:00,-115.89250000000006,6.0,-443.0282812499999,0.0,-30.2,-34.0375,30.0
30323,2017-01-16 00:00:00,-88.34968750000002,7.0,-531.3779687499998,0.6,-26.275,-29.6375,31.0
30323,2017-01-17 00:00:00,-91.97265624999996,8.0,-623.3506249999998,0.7,-26.5625,-30.025,32.0
30323,2017-01-18 00:00:00,-115.72234375000004,9.0,-739.0729687499999,0.5,-30.962500000000002,-34.7,32.0
30323,2017-01-19 00:00:00,-85.35468750000004,10.0,-824.4276562499999,0.7,-24.5625,-28.0375,32.0
