id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
30637,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-15.9,-19.3,-75.14,22.0,-1440.8218749999999
30637,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-11.4,-18.4,-75.14,22.0,-1440.8218749999999
30637,2020-12-31 00:00:00,08:00,2020-12-31 08:00:00,Менее 0.5,0.0,-13.0,-18.9,-75.14,22.0,-1440.8218749999999
30637,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-14.1,-19.9,-75.14,22.0,-1440.8218749999999
30637,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-13.9,-17.6,-65.8125,21.0,-1365.6818749999998
30637,2020-12-30 00:00:00,14:00,2020-12-30 14:00:00,,,-12.0,-16.4,-65.8125,21.0,-1365.6818749999998
30637,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,Менее 0.5,0.0,-15.7,-21.0,-65.8125,21.0,-1365.6818749999998
30637,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-16.9,-21.5,-65.8125,21.0,-1365.6818749999998
30637,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.2,-15.8,-20.4,-67.2,20.0,-1299.8693749999998
30637,2020-12-29 00:00:00,14:00,2020-12-29 14:00:00,,,-18.4,-21.6,-67.2,20.0,-1299.8693749999998
30637,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,Менее 0.5,0.0,-20.8,-24.0,-67.2,20.0,-1299.8693749999998
30637,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-21.8,-24.8,-67.2,20.0,-1299.8693749999998
30637,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,0.0,-23.9,-26.8,-78.40625,19.0,-1232.6693749999997
30637,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-23.7,-26.8,-78.40625,19.0,-1232.6693749999997
30637,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,Менее 0.5,0.0,-24.4,-27.9,-78.40625,19.0,-1232.6693749999997
30637,2020-12-28 00:00:00,02:00,2020-12-28 02:00:00,,,-24.5,-28.0,-78.40625,19.0,-1232.6693749999997
30637,2020-12-27 00:00:00,20:00,2020-12-27 20:00:00,,0.0,-22.6,-26.8,-118.85250000000002,18.0,-1154.2631249999997
30637,2020-12-27 00:00:00,14:00,2020-12-27 14:00:00,,,-22.7,-26.8,-118.85250000000002,18.0,-1154.2631249999997
30637,2020-12-27 00:00:00,08:00,2020-12-27 08:00:00,Менее 0.5,0.0,-23.3,-29.8,-118.85250000000002,18.0,-1154.2631249999997
30637,2020-12-27 00:00:00,02:00,2020-12-27 02:00:00,,,-21.1,-27.5,-118.85250000000002,18.0,-1154.2631249999997
30637,2020-12-26 00:00:00,20:00,2020-12-26 20:00:00,,0.0,-18.0,-26.3,-74.43874999999998,17.0,-1035.4106249999998
30637,2020-12-26 00:00:00,14:00,2020-12-26 14:00:00,,,-13.6,-22.9,-74.43874999999998,17.0,-1035.4106249999998
30637,2020-12-26 00:00:00,08:00,2020-12-26 08:00:00,2.0,2.0,-11.1,-14.0,-74.43874999999998,17.0,-1035.4106249999998
30637,2020-12-26 00:00:00,02:00,2020-12-26 02:00:00,,,-10.0,-12.1,-74.43874999999998,17.0,-1035.4106249999998
30637,2020-12-25 00:00:00,20:00,2020-12-25 20:00:00,,0.0,-15.9,-19.0,-62.99562499999998,16.0,-960.9718749999998
30637,2020-12-25 00:00:00,14:00,2020-12-25 14:00:00,,,-11.4,-19.1,-62.99562499999998,16.0,-960.9718749999998
30637,2020-12-25 00:00:00,08:00,2020-12-25 08:00:00,Менее 0.5,0.0,-14.0,-17.9,-62.99562499999998,16.0,-960.9718749999998
30637,2020-12-25 00:00:00,02:00,2020-12-25 02:00:00,,,-12.6,-16.6,-62.99562499999998,16.0,-960.9718749999998
