id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
30703,2020-12-31 00:00:00,23:00,2020-12-31 23:00:00,,,-29.0,-32.1,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-28.8,-31.8,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-31 00:00:00,17:00,2020-12-31 17:00:00,,,-26.2,-29.9,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-27.1,-31.6,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-33.7,-37.7,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-31 00:00:00,08:00,2020-12-31 08:00:00,16.0,0.0,-37.1,-41.4,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-38.0,-42.3,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-38.4,-42.7,-125.92124999999996,22.0,-1442.9893877551017
30703,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-37.2,-41.3,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.0,-34.8,-38.4,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-29.2,-32.8,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-30 00:00:00,14:00,2020-12-30 14:00:00,,,-27.8,-33.6,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-36.3,-40.4,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,16.0,0.0,-40.8,-45.6,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-40.3,-45.3,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-38.6,-42.8,-156.74999999999994,21.0,-1317.0681377551018
30703,2020-12-29 00:00:00,23:00,2020-12-29 23:00:00,,,,-41.0,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-34.6,-38.2,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-29 00:00:00,17:00,2020-12-29 17:00:00,,,-28.4,-32.5,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-29 00:00:00,14:00,2020-12-29 14:00:00,,,-28.4,-33.6,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-29 00:00:00,11:00,2020-12-29 11:00:00,,,-37.0,-41.1,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,16.0,0.0,-40.8,-45.4,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-40.0,-44.4,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-38.7,-42.9,-158.41568877551018,20.0,-1160.3181377551018
30703,2020-12-28 00:00:00,23:00,2020-12-28 23:00:00,,,,-40.7,-145.32244897959174,19.0,-1001.9024489795917
30703,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,0.0,-33.2,-36.6,-145.32244897959174,19.0,-1001.9024489795917
30703,2020-12-28 00:00:00,17:00,2020-12-28 17:00:00,,,-27.3,-31.4,-145.32244897959174,19.0,-1001.9024489795917
30703,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-27.8,-33.3,-145.32244897959174,19.0,-1001.9024489795917
30703,2020-12-28 00:00:00,11:00,2020-12-28 11:00:00,,,-33.2,-37.4,-145.32244897959174,19.0,-1001.9024489795917
30703,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,16.0,0.3,-34.1,-37.6,-145.32244897959174,19.0,-1001.9024489795917
