id_station,date,time,datetime,sss,RRR,T,Td,t(t-r),n,kp
24817,2020-12-31 00:00:00,23:00,2020-12-31 23:00:00,,,-38.0,-40.9,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-31 00:00:00,20:00,2020-12-31 20:00:00,,0.0,-35.0,-38.0,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-31 00:00:00,17:00,2020-12-31 17:00:00,,,-34.0,-36.8,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-31 00:00:00,14:00,2020-12-31 14:00:00,,,-31.5,-34.5,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-31 00:00:00,11:00,2020-12-31 11:00:00,,,-37.5,-40.5,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-31 00:00:00,08:00,2020-12-31 08:00:00,36.0,0.3,-35.5,-38.4,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-31 00:00:00,05:00,2020-12-31 05:00:00,,,-34.4,-37.4,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-31 00:00:00,02:00,2020-12-31 02:00:00,,,-32.5,-35.5,-102.6600000000001,25.0,-1545.2139062500005
24817,2020-12-30 00:00:00,23:00,2020-12-30 23:00:00,,,-30.5,-33.6,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-30 00:00:00,20:00,2020-12-30 20:00:00,,0.3,-28.4,-30.8,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-30 00:00:00,17:00,2020-12-30 17:00:00,,,-28.9,-31.4,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-30 00:00:00,14:00,2020-12-30 14:00:00,,,-30.6,-33.6,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-30 00:00:00,11:00,2020-12-30 11:00:00,,,-34.5,-37.4,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-30 00:00:00,08:00,2020-12-30 08:00:00,36.0,0.0,-39.1,-41.8,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-30 00:00:00,05:00,2020-12-30 05:00:00,,,-39.6,-42.3,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-30 00:00:00,02:00,2020-12-30 02:00:00,,,-35.6,-38.4,-92.2675000000001,24.0,-1442.5539062500004
24817,2020-12-29 00:00:00,23:00,2020-12-29 23:00:00,,,-35.2,-38.0,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-29 00:00:00,20:00,2020-12-29 20:00:00,,0.0,-33.5,-36.6,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-29 00:00:00,17:00,2020-12-29 17:00:00,,,-31.3,-33.6,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-29 00:00:00,14:00,2020-12-29 14:00:00,,,-31.5,-34.5,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-29 00:00:00,11:00,2020-12-29 11:00:00,,,-31.7,-34.8,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-29 00:00:00,08:00,2020-12-29 08:00:00,36.0,0.0,-27.8,-30.3,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-29 00:00:00,05:00,2020-12-29 05:00:00,,,-26.6,-29.0,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-29 00:00:00,02:00,2020-12-29 02:00:00,,,-27.3,-29.8,-83.03640625000007,23.0,-1350.2864062500003
24817,2020-12-28 00:00:00,23:00,2020-12-28 23:00:00,,,-29.6,-32.0,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-28 00:00:00,20:00,2020-12-28 20:00:00,,1.0,-28.4,-31.5,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-28 00:00:00,17:00,2020-12-28 17:00:00,,,-28.7,-31.9,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-28 00:00:00,14:00,2020-12-28 14:00:00,,,-29.9,-33.0,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-28 00:00:00,11:00,2020-12-28 11:00:00,,,-31.5,-34.5,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-28 00:00:00,08:00,2020-12-28 08:00:00,36.0,0.5,-32.5,-35.5,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-28 00:00:00,05:00,2020-12-28 05:00:00,,,-35.9,-38.7,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-28 00:00:00,02:00,2020-12-28 02:00:00,,,-42.0,-45.6,-97.74531249999995,22.0,-1267.2500000000002
24817,2020-12-27 00:00:00,23:00,2020-12-27 23:00:00,,,-43.0,-46.2,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-27 00:00:00,20:00,2020-12-27 20:00:00,,0.2,-42.0,-45.6,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-27 00:00:00,17:00,2020-12-27 17:00:00,,,-39.8,-42.8,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-27 00:00:00,14:00,2020-12-27 14:00:00,,,-38.4,-41.4,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-27 00:00:00,11:00,2020-12-27 11:00:00,,,-42.4,-45.6,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-27 00:00:00,08:00,2020-12-27 08:00:00,36.0,0.0,-44.3,-47.6,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-27 00:00:00,05:00,2020-12-27 05:00:00,,,-47.2,-50.2,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-27 00:00:00,02:00,2020-12-27 02:00:00,,,-46.9,-50.2,-137.60000000000014,21.0,-1169.5046875000003
24817,2020-12-26 00:00:00,23:00,2020-12-26 23:00:00,,,-46.3,-49.2,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-26 00:00:00,20:00,2020-12-26 20:00:00,,0.0,-45.5,-48.4,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-26 00:00:00,17:00,2020-12-26 17:00:00,,,-45.0,-48.4,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-26 00:00:00,14:00,2020-12-26 14:00:00,,,-44.3,-47.6,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-26 00:00:00,11:00,2020-12-26 11:00:00,,,-47.4,-50.2,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-26 00:00:00,08:00,2020-12-26 08:00:00,36.0,0.0,-47.0,-50.2,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-26 00:00:00,05:00,2020-12-26 05:00:00,,,-47.6,-51.2,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-26 00:00:00,02:00,2020-12-26 02:00:00,,,-47.7,-51.2,-148.32000000000014,20.0,-1031.9046875000001
24817,2020-12-25 00:00:00,23:00,2020-12-25 23:00:00,,,-47.9,-51.2,-157.36500000000018,19.0,-883.5846875
24817,2020-12-25 00:00:00,20:00,2020-12-25 20:00:00,,0.0,-46.7,-50.5,-157.36500000000018,19.0,-883.5846875
24817,2020-12-25 00:00:00,17:00,2020-12-25 17:00:00,,,-45.5,-48.4,-157.36500000000018,19.0,-883.5846875
24817,2020-12-25 00:00:00,14:00,2020-12-25 14:00:00,,,-45.1,-48.4,-157.36500000000018,19.0,-883.5846875
24817,2020-12-25 00:00:00,11:00,2020-12-25 11:00:00,,,-47.7,-51.2,-157.36500000000018,19.0,-883.5846875
24817,2020-12-25 00:00:00,08:00,2020-12-25 08:00:00,35.0,0.0,-47.6,-51.2,-157.36500000000018,19.0,-883.5846875
24817,2020-12-25 00:00:00,05:00,2020-12-25 05:00:00,,,-47.4,-50.2,-157.36500000000018,19.0,-883.5846875
24817,2020-12-25 00:00:00,02:00,2020-12-25 02:00:00,,,-46.5,-50.2,-157.36500000000018,19.0,-883.5846875
24817,2020-12-24 00:00:00,23:00,2020-12-24 23:00:00,,,-45.0,-48.4,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-24 00:00:00,20:00,2020-12-24 20:00:00,,0.0,-42.8,-45.6,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-24 00:00:00,17:00,2020-12-24 17:00:00,,,-40.5,-43.3,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-24 00:00:00,14:00,2020-12-24 14:00:00,,,-39.6,-42.3,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-24 00:00:00,11:00,2020-12-24 11:00:00,,,-41.6,-44.4,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-24 00:00:00,08:00,2020-12-24 08:00:00,36.0,0.0,-40.6,-43.3,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-24 00:00:00,05:00,2020-12-24 05:00:00,,,-39.0,-41.8,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-24 00:00:00,02:00,2020-12-24 02:00:00,,,-38.0,-40.9,-117.04046874999989,18.0,-726.2196874999997
24817,2020-12-23 00:00:00,23:00,2020-12-23 23:00:00,,,-37.6,-40.5,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-23 00:00:00,20:00,2020-12-23 20:00:00,,0.0,-37.5,-40.5,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-23 00:00:00,17:00,2020-12-23 17:00:00,,,-35.4,-38.4,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-23 00:00:00,14:00,2020-12-23 14:00:00,,,-34.3,-37.1,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-23 00:00:00,11:00,2020-12-23 11:00:00,,,-36.7,-39.4,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-23 00:00:00,08:00,2020-12-23 08:00:00,36.0,0.0,-33.0,-36.0,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-23 00:00:00,05:00,2020-12-23 05:00:00,,,-32.0,-35.0,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-23 00:00:00,02:00,2020-12-23 02:00:00,,,-30.5,-33.0,-99.1140624999999,17.0,-609.1792187499998
24817,2020-12-22 00:00:00,23:00,2020-12-22 23:00:00,,,-29.0,-31.4,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-22 00:00:00,20:00,2020-12-22 20:00:00,,0.0,-25.8,-28.3,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-22 00:00:00,17:00,2020-12-22 17:00:00,,,-25.3,-27.8,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-22 00:00:00,14:00,2020-12-22 14:00:00,,,-24.2,-26.7,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-22 00:00:00,11:00,2020-12-22 11:00:00,,,-26.1,-28.6,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-22 00:00:00,08:00,2020-12-22 08:00:00,36.0,0.4,-30.8,-33.9,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-22 00:00:00,05:00,2020-12-22 05:00:00,,,-29.9,-33.0,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-22 00:00:00,02:00,2020-12-22 02:00:00,,,-28.0,-30.5,-72.23453124999997,16.0,-510.06515624999986
24817,2020-12-21 00:00:00,23:00,2020-12-21 23:00:00,,,-31.0,-33.4,-83.93843749999998,15.0,-437.8306249999999
24817,2020-12-21 00:00:00,20:00,2020-12-21 20:00:00,,0.0,-34.0,-36.8,-83.93843749999998,15.0,-437.8306249999999
24817,2020-12-21 00:00:00,17:00,2020-12-21 17:00:00,,,-34.0,-36.8,-83.93843749999998,15.0,-437.8306249999999
24817,2020-12-21 00:00:00,14:00,2020-12-21 14:00:00,,,-32.9,-35.8,-83.93843749999998,15.0,-437.8306249999999
24817,2020-12-21 00:00:00,11:00,2020-12-21 11:00:00,,,-36.1,-39.0,-83.93843749999998,15.0,-437.8306249999999
24817,2020-12-21 00:00:00,08:00,2020-12-21 08:00:00,35.0,0.0,-33.5,-35.9,-83.93843749999998,15.0,-437.8306249999999
24817,2020-12-21 00:00:00,05:00,2020-12-21 05:00:00,,,-28.3,-30.7,-83.93843749999998,15.0,-437.8306249999999
24817,2020-12-21 00:00:00,02:00,2020-12-21 02:00:00,,,-24.8,-27.3,-83.93843749999998,15.0,-437.8306249999999
